scenario,signal,error_gt_minus_est
Excitation-S4D-Pinn-decay-mu,front_sum_fy,91.97131875027446
Excitation-S4D-Pinn-decay-mu,front_sum_fy,90.58823931636437
Excitation-S4D-Pinn-decay-mu,front_sum_fy,83.74785031708609
Excitation-S4D-Pinn-decay-mu,front_sum_fy,70.45201414761152
Excitation-S4D-Pinn-decay-mu,front_sum_fy,76.32296930248958
Excitation-S4D-Pinn-decay-mu,front_sum_fy,68.28641186083644
Excitation-S4D-Pinn-decay-mu,front_sum_fy,61.889152706189634
Excitation-S4D-Pinn-decay-mu,front_sum_fy,52.15451566142701
Excitation-S4D-Pinn-decay-mu,front_sum_fy,45.65981312462861
Excitation-S4D-Pinn-decay-mu,front_sum_fy,37.04385494008591
Excitation-S4D-Pinn-decay-mu,front_sum_fy,25.351416932253983
Excitation-S4D-Pinn-decay-mu,front_sum_fy,26.11216845595743
Excitation-S4D-Pinn-decay-mu,front_sum_fy,21.375274897495615
Excitation-S4D-Pinn-decay-mu,front_sum_fy,21.01759898333478
Excitation-S4D-Pinn-decay-mu,front_sum_fy,22.154391676913804
Excitation-S4D-Pinn-decay-mu,front_sum_fy,21.904912911671886
Excitation-S4D-Pinn-decay-mu,front_sum_fy,20.852157555434417
Excitation-S4D-Pinn-decay-mu,front_sum_fy,21.90127580236708
Excitation-S4D-Pinn-decay-mu,front_sum_fy,23.51720617476917
Excitation-S4D-Pinn-decay-mu,front_sum_fy,26.834756552331896
Excitation-S4D-Pinn-decay-mu,front_sum_fy,30.008597037355344
Excitation-S4D-Pinn-decay-mu,front_sum_fy,33.46816950761888
Excitation-S4D-Pinn-decay-mu,front_sum_fy,32.89508839768075
Excitation-S4D-Pinn-decay-mu,front_sum_fy,33.785307188277955
Excitation-S4D-Pinn-decay-mu,front_sum_fy,36.56870225425678
Excitation-S4D-Pinn-decay-mu,front_sum_fy,46.394102148995444
Excitation-S4D-Pinn-decay-mu,front_sum_fy,57.29541928590925
Excitation-S4D-Pinn-decay-mu,front_sum_fy,63.31796091374167
Excitation-S4D-Pinn-decay-mu,front_sum_fy,38.78539455927438
Excitation-S4D-Pinn-decay-mu,front_sum_fy,62.92347507070281
Excitation-S4D-Pinn-decay-mu,front_sum_fy,80.17417043494049
Excitation-S4D-Pinn-decay-mu,front_sum_fy,83.6936837071969
Excitation-S4D-Pinn-decay-mu,front_sum_fy,74.69092275665776
Excitation-S4D-Pinn-decay-mu,front_sum_fy,82.64032225484152
Excitation-S4D-Pinn-decay-mu,front_sum_fy,95.21859943055995
Excitation-S4D-Pinn-decay-mu,front_sum_fy,99.8380699050548
Excitation-S4D-Pinn-decay-mu,front_sum_fy,99.629195689791
Excitation-S4D-Pinn-decay-mu,front_sum_fy,107.27086493350907
Excitation-S4D-Pinn-decay-mu,front_sum_fy,111.17961354835427
Excitation-S4D-Pinn-decay-mu,front_sum_fy,114.06104578606346
Excitation-S4D-Pinn-decay-mu,front_sum_fy,116.99183199951835
Excitation-S4D-Pinn-decay-mu,front_sum_fy,110.97498214090069
Excitation-S4D-Pinn-decay-mu,front_sum_fy,122.88435597747866
Excitation-S4D-Pinn-decay-mu,front_sum_fy,158.54037847795325
Excitation-S4D-Pinn-decay-mu,front_sum_fy,129.1428545673773
Excitation-S4D-Pinn-decay-mu,front_sum_fy,127.05318024283247
Excitation-S4D-Pinn-decay-mu,front_sum_fy,142.04568643198786
Excitation-S4D-Pinn-decay-mu,front_sum_fy,133.76760152173642
Excitation-S4D-Pinn-decay-mu,front_sum_fy,138.1691789438521
Excitation-S4D-Pinn-decay-mu,front_sum_fy,145.79427362448496
Excitation-S4D-Pinn-decay-mu,front_sum_fy,158.58455617036827
Excitation-S4D-Pinn-decay-mu,front_sum_fy,149.13411862393923
Excitation-S4D-Pinn-decay-mu,front_sum_fy,139.16916794338545
Excitation-S4D-Pinn-decay-mu,front_sum_fy,158.87182594085345
Excitation-S4D-Pinn-decay-mu,front_sum_fy,182.3758553048708
Excitation-S4D-Pinn-decay-mu,front_sum_fy,159.33895283714946
Excitation-S4D-Pinn-decay-mu,front_sum_fy,160.04113140128015
Excitation-S4D-Pinn-decay-mu,front_sum_fy,152.83363105280932
Excitation-S4D-Pinn-decay-mu,front_sum_fy,160.77216926705614
Excitation-S4D-Pinn-decay-mu,front_sum_fy,152.31350992079115
Excitation-S4D-Pinn-decay-mu,front_sum_fy,157.3170434678848
Excitation-S4D-Pinn-decay-mu,front_sum_fy,139.3930516380883
Excitation-S4D-Pinn-decay-mu,front_sum_fy,126.62570903691301
Excitation-S4D-Pinn-decay-mu,front_sum_fy,145.63379332467628
Excitation-S4D-Pinn-decay-mu,front_sum_fy,136.02838669661378
Excitation-S4D-Pinn-decay-mu,front_sum_fy,130.39153840791278
Excitation-S4D-Pinn-decay-mu,front_sum_fy,138.69270147247403
Excitation-S4D-Pinn-decay-mu,front_sum_fy,138.43694488203982
Excitation-S4D-Pinn-decay-mu,front_sum_fy,131.10979736042054
Excitation-S4D-Pinn-decay-mu,front_sum_fy,132.28016343925606
Excitation-S4D-Pinn-decay-mu,front_sum_fy,119.38045738407095
Excitation-S4D-Pinn-decay-mu,front_sum_fy,104.35603825109342
Excitation-S4D-Pinn-decay-mu,front_sum_fy,97.36145350792833
Excitation-S4D-Pinn-decay-mu,front_sum_fy,94.50142279322904
Excitation-S4D-Pinn-decay-mu,front_sum_fy,80.75031975135585
Excitation-S4D-Pinn-decay-mu,front_sum_fy,74.73573969638937
Excitation-S4D-Pinn-decay-mu,front_sum_fy,67.85242624548027
Excitation-S4D-Pinn-decay-mu,front_sum_fy,59.91334714540517
Excitation-S4D-Pinn-decay-mu,front_sum_fy,64.42979880756002
Excitation-S4D-Pinn-decay-mu,front_sum_fy,54.577316967112665
