signal,unit,t_s,ground_truth,estimate
omega,rad/s,849.386996,-0.31978905224756665,-0.5345319476037631
omega,rad/s,849.452996,-0.31686518369025896,-0.37464989171002105
omega,rad/s,849.617996,-0.31106367969883825,-0.3694197889063522
omega,rad/s,849.782995,-0.3078534649565832,-0.526019140586474
omega,rad/s,849.914995,-0.3031522024763409,-0.40470780041807464
omega,rad/s,850.112995,-0.29655085446890844,-0.5884170505328118
omega,rad/s,850.244995,-0.313189319347442,-0.43767838816478843
omega,rad/s,850.343996,-0.31412196269156867,-0.36586048145874983
omega,rad/s,850.442996,-0.30940458373851554,-0.4526871466192093
omega,rad/s,850.541996,-0.31008472343594995,-0.3635064655277628
omega,rad/s,850.640996,-0.30578385848660755,-0.46658332998841623
omega,rad/s,850.739995,-0.31089677645902714,-0.3616569948451128
omega,rad/s,850.904995,-0.30421979247487096,-0.412534256581192
omega,rad/s,851.036995,-0.29142358189048534,-0.4946426399527927
omega,rad/s,851.168995,-0.29477259852284143,-0.4243534108056563
omega,rad/s,851.300995,-0.2970987943376344,-0.4252273543903249
omega,rad/s,851.432996,-0.2987236173008715,-0.4435920114582824
omega,rad/s,851.630996,-0.30176620885680666,-0.4526683398578992
omega,rad/s,851.828995,-0.3076753219437732,-0.45878869793968186
omega,rad/s,852.026995,-0.3066795128892688,-0.47599264537075336
omega,rad/s,852.158995,-0.3162730660574134,-0.5480483004690467
omega,rad/s,852.257995,-0.3209923115514658,-0.3822483014936201
omega,rad/s,852.356995,-0.3199388055654653,-0.3841769493039203
