signal,unit,controller,abs_error
|e_y|,m,RUNNING_PP,0.023405218760994856
|e_y|,m,RUNNING_PP,0.03053678379558225
|e_y|,m,RUNNING_PP,0.03869533741347833
|e_y|,m,RUNNING_PP,0.04678191874125667
|e_y|,m,RUNNING_PP,0.05407625843179917
|e_y|,m,RUNNING_PP,0.06030974021916041
|e_y|,m,RUNNING_PP,0.06586049465118238
|e_y|,m,RUNNING_PP,0.07226448189642215
|e_y|,m,RUNNING_PP,0.08057987429736581
|e_y|,m,RUNNING_PP,0.09161018027212844
|e_y|,m,RUNNING_PP,0.10520339060321576
|e_y|,m,RUNNING_PP,0.12003153050985046
|e_y|,m,RUNNING_PP,0.13604418891478398
|e_y|,m,RUNNING_PP,0.15399401673746424
|e_y|,m,RUNNING_PP,0.17207175558549054
|e_y|,m,RUNNING_PP,0.1933294902409741
|e_y|,m,RUNNING_PP,0.21211081180227467
|e_y|,m,RUNNING_PP,0.2314547536541745
|e_y|,m,RUNNING_PP,0.2518856916730062
|e_y|,m,RUNNING_PP,0.2730979992190043
|e_y|,m,RUNNING_PP,0.2904111035576189
|e_y|,m,RUNNING_PP,0.3094303743622002
|e_y|,m,RUNNING_PP,0.34256096850078444
|e_y|,m,RUNNING_PP,0.39986546149642443
|e_y|,m,RUNNING_PP,0.4689289033852916
|e_y|,m,RUNNING_PP,0.5230556597729084
|e_y|,m,RUNNING_PP,0.5360184024018182
|e_y|,m,RUNNING_PP,0.5382922136853197
|e_y|,m,RUNNING_PP,0.5345981221112989
|e_y|,m,RUNNING_PP,0.5042916581383426
|e_y|,m,RUNNING_PP,0.4673042619201951
|e_y|,m,RUNNING_PP,0.4453734270812423
|e_y|,m,RUNNING_PP,0.41664479821618383
|e_y|,m,RUNNING_PP,0.40056791491426597
|e_y|,m,RUNNING_PP,0.4077841093727803
|e_y|,m,RUNNING_PP,0.43067745403032043
|e_y|,m,RUNNING_PP,0.46168650743954104
|e_y|,m,RUNNING_PP,0.48442470480448707
|e_y|,m,RUNNING_PP,0.5052595301320632
|e_y|,m,RUNNING_PP,0.5110974164218001
|e_y|,m,RUNNING_PP,0.4975798368377763
|e_y|,m,RUNNING_PP,0.4650416582306395
|e_y|,m,RUNNING_PP,0.41053926115319167
|e_y|,m,RUNNING_PP,0.3365506782019328
|e_y|,m,RUNNING_PP,0.28228583107859195
|e_y|,m,RUNNING_PP,0.20508018910274914
|e_y|,m,RUNNING_PP,0.14585729066755088
|e_y|,m,RUNNING_PP,0.11328950250081687
|e_y|,m,RUNNING_PP,0.10411140042721058
|e_y|,m,RUNNING_PP,0.10872987217186403
|e_y|,m,RUNNING_PP,0.12456243237256094
|e_y|,m,RUNNING_PP,0.1424242800844826
|e_y|,m,RUNNING_PP,0.1480032375722271
|e_y|,m,RUNNING_PP,0.15087398012913775
|e_y|,m,RUNNING_PP,0.14240421170830103
|e_y|,m,RUNNING_PP,0.12182855270135343
|e_y|,m,RUNNING_PP,0.10402063220710991
|e_y|,m,RUNNING_PP,0.07411220297791907
|e_y|,m,RUNNING_PP,0.045436262372780784
|e_y|,m,RUNNING_PP,0.02820552841083949
|e_y|,m,RUNNING_PP,0.010826030034842306
|e_y|,m,RUNNING_PP,6.48296422712906e-05
|e_y|,m,RUNNING_PP,0.005169803544939018
|e_y|,m,RUNNING_PP,0.00618293914932333
|e_y|,m,RUNNING_PP,0.003328434985606532
|e_y|,m,RUNNING_PP,0.0022338615198813083
