scenario,signal,t_s,error_est_minus_gt
Baseline-NN-MSE,front_sum_fy,113.354999,-0.15578063846483658
Baseline-NN-MSE,front_sum_fy,113.387999,-0.1989247921493309
Baseline-NN-MSE,front_sum_fy,113.420999,-0.21279613327375557
Baseline-NN-MSE,front_sum_fy,113.486999,-0.23568709130791632
Baseline-NN-MSE,front_sum_fy,113.552999,-0.2567510584570911
Baseline-NN-MSE,front_sum_fy,113.585999,-0.3745983317715975
Baseline-NN-MSE,front_sum_fy,113.618999,-0.3760086907123217
Baseline-NN-MSE,front_sum_fy,113.684999,-0.536207298239102
Baseline-NN-MSE,front_sum_fy,113.750999,-0.4209609627573947
Baseline-NN-MSE,front_sum_fy,113.816999,-0.4800388734672083
Baseline-NN-MSE,front_sum_fy,113.882999,-0.18873518587121652
Baseline-NN-MSE,front_sum_fy,113.948999,-0.2964410621603335
Baseline-NN-MSE,front_sum_fy,114.014999,-0.13755220390729406
Baseline-NN-MSE,front_sum_fy,114.080999,-0.18948816937289692
Baseline-NN-MSE,front_sum_fy,114.146999,-0.09278604095599974
Baseline-NN-MSE,front_sum_fy,114.212999,-0.22645414191061874
Baseline-NN-MSE,front_sum_fy,114.278999,-0.10559624890758723
Baseline-NN-MSE,front_sum_fy,114.344999,-0.008698063817944357
Baseline-NN-MSE,front_sum_fy,114.410999,-0.0503341766392551
Baseline-NN-MSE,front_sum_fy,114.476999,0.016752325937525292
Baseline-NN-MSE,front_sum_fy,114.509999,0.058451897378671624
Baseline-NN-MSE,front_sum_fy,114.542999,0.0920725066142265
Baseline-NN-MSE,front_sum_fy,114.608999,0.17483615608770098
Baseline-NN-MSE,front_sum_fy,114.674999,0.1793847558257724
Baseline-NN-MSE,front_sum_fy,114.707999,0.18157651775650052
Baseline-NN-MSE,front_sum_fy,114.740999,0.12563251319131474
Baseline-NN-MSE,front_sum_fy,114.806999,0.11965691883780494
Baseline-NN-MSE,front_sum_fy,114.872999,0.08280153307790883
Baseline-NN-MSE,front_sum_fy,114.905999,0.05690033950266482
Baseline-NN-MSE,front_sum_fy,114.938999,0.04543094006193016
Baseline-NN-MSE,front_sum_fy,115.004999,-0.010041285395431032
Baseline-NN-MSE,front_sum_fy,115.070999,0.047638420101069556
Baseline-NN-MSE,front_sum_fy,115.103999,0.2241920035050402
Baseline-NN-MSE,front_sum_fy,115.136999,0.0901345489592984
Baseline-NN-MSE,front_sum_fy,115.202999,-0.02082589262452217
Baseline-NN-MSE,front_sum_fy,115.268999,-0.0231456397325438
Baseline-NN-MSE,front_sum_fy,115.334999,-0.016624676415779582
Baseline-NN-MSE,front_sum_fy,115.400999,-0.01986999575577464
Baseline-NN-MSE,front_sum_fy,115.466999,0.026645358376086392
Baseline-NN-MSE,front_sum_fy,115.532999,0.0036632286626345767
Baseline-NN-MSE,front_sum_fy,115.598999,0.021932124832017452
Baseline-NN-MSE,front_sum_fy,115.664999,-0.0010574289781537516
Baseline-NN-MSE,front_sum_fy,115.730999,-0.006869872043851366
Baseline-NN-MSE,front_sum_fy,115.796999,-0.04305101719595328
Baseline-NN-MSE,front_sum_fy,115.829999,0.06222480605842673
Baseline-NN-MSE,front_sum_fy,115.862999,-0.01002356636444901
Baseline-NN-MSE,front_sum_fy,115.928999,-0.1319347725402018
Baseline-NN-MSE,front_sum_fy,115.994999,-0.056203916934856046
Baseline-NN-MSE,front_sum_fy,116.027999,-0.04864230636179512
Baseline-NN-MSE,front_sum_fy,116.060999,-0.03930189937703776
Baseline-NN-MSE,front_sum_fy,116.126999,-0.07785611692623462
Baseline-NN-MSE,front_sum_fy,116.192999,-0.032055381335840405
Baseline-NN-MSE,front_sum_fy,116.225999,-0.003525402403747102
Baseline-NN-MSE,front_sum_fy,116.258999,0.010078717280373795
Baseline-NN-MSE,front_sum_fy,116.324999,0.014674979038952873
Baseline-NN-MSE,front_sum_fy,116.390999,0.019439020364750093
Baseline-NN-MSE,front_sum_fy,116.423999,0.022146431684921364
Baseline-NN-MSE,front_sum_fy,116.456999,0.07490791615543912
Baseline-NN-MSE,front_sum_fy,116.522999,0.08132458925387187
Baseline-NN-MSE,front_sum_fy,116.588999,0.09547856700904678
Baseline-NN-MSE,front_sum_fy,116.654999,0.07139269503137369
Baseline-NN-MSE,front_sum_fy,116.720999,0.05415014694183373
Baseline-NN-MSE,front_sum_fy,116.786999,0.05978020171014009
Baseline-NN-MSE,front_sum_fy,116.852999,0.0031752574083703106
Baseline-NN-MSE,front_sum_fy,116.918999,0.01628092247453994
Baseline-NN-MSE,front_sum_fy,116.984999,0.058176616882833265
Baseline-NN-MSE,front_sum_fy,117.050999,0.01214106632206613
Baseline-NN-MSE,front_sum_fy,117.116999,0.022394121178008097
Baseline-NN-MSE,front_sum_fy,117.149999,0.020294949334546786
Baseline-NN-MSE,front_sum_fy,117.182999,0.011041053801407852
Baseline-NN-MSE,front_sum_fy,117.248999,0.004009443922927736
Baseline-NN-MSE,front_sum_fy,117.314999,0.003771302206705407
Baseline-NN-MSE,front_sum_fy,117.347999,0.005245572497380557
Baseline-NN-MSE,front_sum_fy,117.380999,0.009930056557427402
Baseline-NN-MSE,front_sum_fy,117.446999,0.0038679346132610704
Baseline-NN-MSE,front_sum_fy,117.512999,0.00033232826867823917
Baseline-NN-MSE,front_sum_fy,117.545999,0.006077946917477872
Baseline-NN-MSE,front_sum_fy,117.578999,0.006617660240125556
Baseline-NN-MSE,front_sum_fy,117.644999,0.0005979287660892174
Baseline-NN-MSE,front_sum_fy,117.710999,-0.0012671978108933502
Baseline-NN-MSE,front_sum_fy,117.743999,-0.001512031131338465
Baseline-NN-MSE,front_sum_fy,117.776999,0.00026182249855566733
Baseline-NN-MSE,front_sum_fy,117.842999,0.022005304835671424
Baseline-NN-MSE,front_sum_fy,117.908999,0.08121726826772058
Baseline-NN-MSE,front_sum_fy,117.974999,0.15364986149615678
Baseline-NN-MSE,front_sum_fy,118.040999,0.1727583269431987
Baseline-NN-MSE,front_sum_fy,118.106999,0.11097934513448138
Baseline-NN-MSE,front_sum_fy,118.172999,0.08599608061686403
Baseline-NN-MSE,front_sum_fy,118.238999,0.07436680445634014
Baseline-NN-MSE,front_sum_fy,118.304999,0.06726216971242849
Baseline-NN-MSE,front_sum_fy,118.370999,0.08745926584313501
Baseline-NN-MSE,front_sum_fy,118.436999,0.06379986354524458
Baseline-NN-MSE,front_sum_fy,118.469999,0.07178521960339701
Baseline-NN-MSE,front_sum_fy,118.502999,0.024669665599056145
Baseline-NN-MSE,front_sum_fy,118.568999,0.0887471057270357
Baseline-NN-MSE,front_sum_fy,118.634999,0.1302948925458134
Baseline-NN-MSE,front_sum_fy,118.667999,0.1339513878802645
Baseline-NN-MSE,front_sum_fy,118.700999,0.15178388791629072
Baseline-NN-MSE,front_sum_fy,118.766999,0.07876949999284832
Baseline-NN-MSE,front_sum_fy,118.832999,0.09596584815915854
Baseline-NN-MSE,front_sum_fy,118.865999,0.12019320794554389
Baseline-NN-MSE,front_sum_fy,118.898999,0.07557042956283766
Baseline-NN-MSE,front_sum_fy,118.964999,0.10074004941522308
Baseline-NN-MSE,front_sum_fy,119.030999,0.13429549979940614
Baseline-NN-MSE,front_sum_fy,119.096999,0.16610955603032007
Baseline-NN-MSE,front_sum_fy,119.162999,0.11603202006856961
Baseline-NN-MSE,front_sum_fy,119.228999,0.10970682783160157
Baseline-NN-MSE,front_sum_fy,119.294999,0.16637632234495392
Baseline-NN-MSE,front_sum_fy,119.360999,0.1849311855169926
Baseline-NN-MSE,front_sum_fy,119.426999,0.21057645012521675
Baseline-NN-MSE,front_sum_fy,119.492999,0.3298331487559025
Baseline-NN-MSE,front_sum_fy,119.558999,0.2702643973490062
Baseline-NN-MSE,front_sum_fy,119.624999,0.16371592982458694
Baseline-NN-MSE,front_sum_fy,119.690999,0.1473861419232989
Baseline-NN-MSE,front_sum_fy,119.756999,0.06246944459839199
Baseline-NN-MSE,front_sum_fy,119.789999,0.06820291165796633
Baseline-NN-MSE,front_sum_fy,119.822999,0.07803380395013448
Baseline-NN-MSE,front_sum_fy,119.888999,0.06026404164027177
Baseline-NN-MSE,front_sum_fy,119.954999,0.055197173569787594
Baseline-NN-MSE,front_sum_fy,119.987999,0.04503516499634763
Baseline-NN-MSE,front_sum_fy,120.020999,0.07731305725684123
Baseline-NN-MSE,front_sum_fy,120.086999,-0.12632875708689717
Baseline-NN-MSE,front_sum_fy,120.152999,0.021048067181704155
Baseline-NN-MSE,front_sum_fy,120.185999,0.027404836976836933
Baseline-NN-MSE,front_sum_fy,120.218999,0.21982871252592773
Baseline-NN-MSE,front_sum_fy,120.284999,0.060132958326336805
Baseline-NN-MSE,front_sum_fy,120.350999,0.11887991412171317
Baseline-NN-MSE,front_sum_fy,120.416999,0.1290604951408696
Baseline-NN-MSE,front_sum_fy,120.482999,0.11558997404085325
Baseline-NN-MSE,front_sum_fy,120.548999,0.14840793738110847
Baseline-NN-MSE,front_sum_fy,120.614999,0.10541560149353124
Baseline-NN-MSE,front_sum_fy,120.680999,0.16115677563681885
Baseline-NN-MSE,front_sum_fy,120.746999,0.14419301023162845
Baseline-NN-MSE,front_sum_fy,120.812999,0.19394530821271871
Baseline-NN-MSE,front_sum_fy,120.878999,0.2079283616209917
Baseline-NN-MSE,front_sum_fy,120.944999,0.3241157338549119
Baseline-NN-MSE,front_sum_fy,121.010999,0.30155787544834034
Baseline-NN-MSE,front_sum_fy,121.076999,0.24491536739451014
Baseline-NN-MSE,front_sum_fy,121.109999,0.21193126211690938
Baseline-NN-MSE,front_sum_fy,121.142999,0.2531745892705324
Baseline-NN-MSE,front_sum_fy,121.208999,0.1886553402350426
Baseline-NN-MSE,front_sum_fy,121.274999,0.19581341534247798
Baseline-NN-MSE,front_sum_fy,121.307999,0.08157431016365635
Baseline-NN-MSE,front_sum_fy,121.340999,0.10106643968423867
Baseline-NN-MSE,front_sum_fy,121.406999,0.15722188093520373
Baseline-NN-MSE,front_sum_fy,121.472999,0.16996540645922664
Baseline-NN-MSE,front_sum_fy,121.505999,0.14764807975082217
Baseline-NN-MSE,front_sum_fy,121.538999,0.1660051914265832
Baseline-NN-MSE,front_sum_fy,121.604999,0.1249810154513682
Baseline-NN-MSE,front_sum_fy,121.670999,0.14170301286123266
Baseline-NN-MSE,front_sum_fy,121.703999,0.11325186975801849
Baseline-NN-MSE,front_sum_fy,121.736999,0.10054477803422568
Baseline-NN-MSE,front_sum_fy,121.802999,0.04956200161940494
Baseline-NN-MSE,front_sum_fy,121.868999,0.05697647487773061
Baseline-NN-MSE,front_sum_fy,121.934999,0.04136791006318141
Baseline-NN-MSE,front_sum_fy,122.000999,0.047369960972613256
Baseline-NN-MSE,front_sum_fy,122.066999,0.07935948937754489
Baseline-NN-MSE,front_sum_fy,122.132999,0.0726489973041442
Baseline-NN-MSE,front_sum_fy,122.198999,0.08758841098682879
Baseline-NN-MSE,front_sum_fy,122.264999,0.07037655444240798
Baseline-NN-MSE,front_sum_fy,122.330999,0.028811452004880778
Baseline-NN-MSE,front_sum_fy,122.396999,0.14869145866079592
Baseline-NN-MSE,front_sum_fy,122.429999,0.10927980743740662
Baseline-NN-MSE,front_sum_fy,122.462999,0.10261777896448976
Baseline-NN-MSE,front_sum_fy,122.528999,0.008547585637030508
Baseline-NN-MSE,front_sum_fy,122.594999,0.03962011668457599
Baseline-NN-MSE,front_sum_fy,122.627999,0.09716965551829304
Baseline-NN-MSE,front_sum_fy,122.660999,0.08600646444624438
Baseline-NN-MSE,front_sum_fy,122.726999,0.09979272078635404
Baseline-NN-MSE,front_sum_fy,122.792999,0.11816826598366426
Baseline-NN-MSE,front_sum_fy,122.825999,0.1227183442736024
Baseline-NN-MSE,front_sum_fy,122.858999,0.12069248197613547
Baseline-NN-MSE,front_sum_fy,122.924999,0.12680266628437664
Baseline-NN-MSE,front_sum_fy,122.990999,0.1930864014753091
Baseline-NN-MSE,front_sum_fy,123.056999,0.2281452586339654
Baseline-NN-MSE,front_sum_fy,123.122999,0.018675233461740604
Baseline-NN-MSE,front_sum_fy,123.188999,0.12746118268431772
Baseline-NN-MSE,front_sum_fy,123.254999,0.12600501650644524
Baseline-NN-MSE,front_sum_fy,123.320999,0.11848056079610103
Baseline-NN-MSE,front_sum_fy,123.386999,0.2530309197819882
Baseline-NN-MSE,front_sum_fy,123.452999,0.22984214536174363
Baseline-NN-MSE,front_sum_fy,123.518999,0.16623941574180456
Baseline-NN-MSE,front_sum_fy,123.584999,0.21319500755840437
Baseline-NN-MSE,front_sum_fy,123.650999,0.2768320883156079
Baseline-NN-MSE,front_sum_fy,123.716999,0.26290482905314505
Baseline-NN-MSE,front_sum_fy,123.749999,0.1038886015155871
Baseline-NN-MSE,front_sum_fy,123.782999,0.14389304053456797
Baseline-NN-MSE,front_sum_fy,123.848999,0.5284735784646539
Baseline-NN-MSE,front_sum_fy,123.914999,0.32300364641268686
Baseline-NN-MSE,front_sum_fy,123.947999,0.3231116038514017
Baseline-NN-MSE,front_sum_fy,123.980999,0.25398552535410346
Baseline-NN-MSE,front_sum_fy,124.046999,0.23843577867752686
Baseline-NN-MSE,front_sum_fy,124.112999,0.2925309694385234
Baseline-NN-MSE,front_sum_fy,124.145999,0.27437671302311273
Baseline-NN-MSE,front_sum_fy,124.178999,0.2811296947394837
Baseline-NN-MSE,front_sum_fy,124.244999,0.28154980498937476
Baseline-NN-MSE,front_sum_fy,124.310999,0.24190823640178394
Baseline-NN-MSE,front_sum_fy,124.343999,0.17320515335050857
Baseline-NN-MSE,front_sum_fy,124.376999,0.24199718944736048
Baseline-NN-MSE,front_sum_fy,124.409999,0.22949463047248742
Baseline-NN-MSE,front_sum_fy,124.442999,0.1835009575989961
Baseline-NN-MSE,front_sum_fy,124.508999,0.056743150399654496
Baseline-NN-MSE,front_sum_fy,124.541999,0.06638019039259824
Baseline-NN-MSE,front_sum_fy,124.574999,0.4136849691147262
Baseline-NN-MSE,front_sum_fy,124.607999,0.1621282423230319
Baseline-NN-MSE,front_sum_fy,124.772999,0.10592984676338091
Baseline-NN-MSE,front_sum_fy,124.937999,0.10688564022744629
Baseline-NN-MSE,front_sum_fy,125.102999,0.1357918998100498
Baseline-NN-MSE,front_sum_fy,125.267999,0.19147612368067612
Baseline-NN-MSE,front_sum_fy,125.432999,0.22814075403514167
Baseline-NN-MSE,front_sum_fy,125.597999,0.12748175934347472
Baseline-NN-MSE,front_sum_fy,125.762999,0.34863028016293285
Baseline-NN-MSE,front_sum_fy,125.927999,0.2600359537545245
Baseline-NN-MSE,front_sum_fy,126.026999,0.45441368266815374
Baseline-NN-MSE,front_sum_fy,126.092999,0.30479287912682373
Baseline-NN-MSE,front_sum_fy,126.125999,0.28603999930647106
Baseline-NN-MSE,front_sum_fy,126.158999,0.6152365570100997
Baseline-NN-MSE,front_sum_fy,126.224999,0.6110732167414739
Baseline-NN-MSE,front_sum_fy,126.257999,0.5578880468585687
Baseline-NN-MSE,front_sum_fy,126.290999,0.44969978944060784
Baseline-NN-MSE,front_sum_fy,126.356999,0.4151782320657418
Baseline-NN-MSE,front_sum_fy,126.422999,0.7439987829236756
Baseline-NN-MSE,front_sum_fy,126.455999,0.6038313023023676
Baseline-NN-MSE,front_sum_fy,126.488999,0.5585474737728191
Baseline-NN-MSE,front_sum_fy,126.554999,0.3950304677045864
Baseline-NN-MSE,front_sum_fy,126.620999,0.31623183747414885
Baseline-NN-MSE,front_sum_fy,126.653999,0.07776034136895049
Baseline-NN-MSE,front_sum_fy,126.686999,-0.1970252257303784
Baseline-NN-MSE,front_sum_fy,126.752999,-0.09888450452675102
Baseline-NN-MSE,front_sum_fy,126.818999,0.07067156323520152
Baseline-NN-MSE,front_sum_fy,126.851999,0.10498276000248197
Baseline-NN-MSE,front_sum_fy,126.884999,0.08912440359423712
Baseline-NN-MSE,front_sum_fy,126.950999,0.36137371999587486
Baseline-NN-MSE,front_sum_fy,127.016999,0.46398887314853
Baseline-NN-MSE,front_sum_fy,127.082999,0.31548524612235695
Baseline-NN-MSE,front_sum_fy,127.148999,0.1958651014126076
Baseline-NN-MSE,front_sum_fy,127.214999,0.04183178008106481
Baseline-NN-MSE,front_sum_fy,127.280999,0.4659243483841351
Baseline-NN-MSE,front_sum_fy,127.346999,0.4385269264453555
Baseline-NN-MSE,front_sum_fy,127.412999,0.2189327658434692
Baseline-NN-MSE,front_sum_fy,127.478999,0.18408547134466957
Baseline-NN-MSE,front_sum_fy,127.544999,0.07582239216957376
Baseline-NN-MSE,front_sum_fy,127.577999,0.07427949578236337
Baseline-NN-MSE,front_sum_fy,127.610999,0.19758885973181606
Baseline-NN-MSE,front_sum_fy,127.676999,0.19349534174544658
Baseline-NN-MSE,front_sum_fy,127.742999,0.32810628206104653
Baseline-NN-MSE,front_sum_fy,127.775999,0.3072957247753365
Baseline-NN-MSE,front_sum_fy,127.808999,0.26556281375331103
Baseline-NN-MSE,front_sum_fy,127.874999,0.17679784425670242
Baseline-NN-MSE,front_sum_fy,127.940999,0.19462603642210397
Baseline-NN-MSE,front_sum_fy,127.973999,0.03971417925430032
Baseline-NN-MSE,front_sum_fy,128.006999,0.07747034138662912
Baseline-NN-MSE,front_sum_fy,128.072999,0.15094758431535737
Baseline-NN-MSE,front_sum_fy,128.138999,0.12324274104237887
Baseline-NN-MSE,front_sum_fy,128.204999,0.271525908132185
Baseline-NN-MSE,front_sum_fy,128.270999,0.27561225037274184
Baseline-NN-MSE,front_sum_fy,128.336999,0.2341678291086673
Baseline-NN-MSE,front_sum_fy,128.402999,0.22168488229397987
Baseline-NN-MSE,front_sum_fy,128.468999,0.2141521285528043
Baseline-NN-MSE,front_sum_fy,128.534999,0.23052937166861298
Baseline-NN-MSE,front_sum_fy,128.600999,0.46701866411785886
Baseline-NN-MSE,front_sum_fy,128.666999,0.3917732815047721
Baseline-NN-MSE,front_sum_fy,128.732999,0.41640860668743684
Baseline-NN-MSE,front_sum_fy,128.798999,0.8540602014277994
Baseline-NN-MSE,front_sum_fy,128.864999,0.292218052281374
Baseline-NN-MSE,front_sum_fy,128.897999,0.2896477757307778
Baseline-NN-MSE,front_sum_fy,128.930999,0.2393761065922746
Baseline-NN-MSE,front_sum_fy,128.996999,0.27865681496135863
Baseline-NN-MSE,front_sum_fy,129.062999,0.03250698506365168
Baseline-NN-MSE,front_sum_fy,129.095999,-0.045577155202998654
Baseline-NN-MSE,front_sum_fy,129.128999,0.012686537106635143
Baseline-NN-MSE,front_sum_fy,129.194999,0.3963276320564155
Baseline-NN-MSE,front_sum_fy,129.260999,0.360475510869783
Baseline-NN-MSE,front_sum_fy,129.293999,0.020254447950630805
Baseline-NN-MSE,front_sum_fy,129.326999,0.12946715198837921
Baseline-NN-MSE,front_sum_fy,129.392999,0.180646460481924
Baseline-NN-MSE,front_sum_fy,129.458999,0.5255028524741405
Baseline-NN-MSE,front_sum_fy,129.491999,0.47072004697563585
Baseline-NN-MSE,front_sum_fy,129.524999,0.4702508309755302
Baseline-NN-MSE,front_sum_fy,129.590999,0.3414247565464805
Baseline-NN-MSE,front_sum_fy,129.656999,0.29826203285823283
Baseline-NN-MSE,front_sum_fy,129.722999,0.11058984497277535
Baseline-NN-MSE,front_sum_fy,129.788999,0.13911383651116438
Baseline-NN-MSE,front_sum_fy,129.854999,-0.5251233895878329
Baseline-NN-MSE,front_sum_fy,129.920999,-0.527193653441131
Baseline-NN-MSE,front_sum_fy,129.986999,-0.3155815824572272
Baseline-NN-MSE,front_sum_fy,130.052999,0.23251874831163377
Baseline-NN-MSE,front_sum_fy,130.118999,0.28001160833124317
Baseline-NN-MSE,front_sum_fy,130.184999,0.15578512722407112
Baseline-NN-MSE,front_sum_fy,130.217999,0.22060046326846106
Baseline-NN-MSE,front_sum_fy,130.250999,0.2588704194833795
Baseline-NN-MSE,front_sum_fy,130.316999,0.17510689331273
Baseline-NN-MSE,front_sum_fy,130.382999,0.37257165853505114
Baseline-NN-MSE,front_sum_fy,130.415999,0.3292091547935314
Baseline-NN-MSE,front_sum_fy,130.448999,0.3623878697967484
Baseline-NN-MSE,front_sum_fy,130.514999,0.6372825055411937
Baseline-NN-MSE,front_sum_fy,130.580999,0.36470679086919233
Baseline-NN-MSE,front_sum_fy,130.613999,0.39289307388804673
Baseline-NN-MSE,front_sum_fy,130.646999,-0.015378683909858637
Baseline-NN-MSE,front_sum_fy,130.712999,-0.3969944824047502
Baseline-NN-MSE,front_sum_fy,130.778999,-0.03287938411072844
Baseline-NN-MSE,front_sum_fy,130.844999,0.15205455718051297
Baseline-NN-MSE,front_sum_fy,130.910999,0.5198401972351832
Baseline-NN-MSE,front_sum_fy,130.976999,0.5370487164605038
Baseline-NN-MSE,front_sum_fy,131.042999,0.5412094197585873
Baseline-NN-MSE,front_sum_fy,131.108999,0.5046747396754085
Baseline-NN-MSE,front_sum_fy,131.174999,0.3364996454206093
Baseline-NN-MSE,front_sum_fy,131.240999,0.49276419907966584
Baseline-NN-MSE,front_sum_fy,131.306999,0.12386310649682741
Baseline-NN-MSE,front_sum_fy,131.372999,0.2974435457884326
Baseline-NN-MSE,front_sum_fy,131.438999,-0.16015081936895825
Baseline-NN-MSE,front_sum_fy,131.504999,-0.41980195609149007
Baseline-NN-MSE,front_sum_fy,131.537999,-0.25864210211130967
Baseline-NN-MSE,front_sum_fy,131.570999,-0.13276546633656494
Baseline-NN-MSE,front_sum_fy,131.636999,-0.3019979565675328
Baseline-NN-MSE,front_sum_fy,131.702999,-0.06252072870501024
Baseline-NN-MSE,front_sum_fy,131.735999,0.0002995129966194554
Baseline-NN-MSE,front_sum_fy,131.768999,0.14338708319468196
Baseline-NN-MSE,front_sum_fy,131.834999,0.27606557063096204
Baseline-NN-MSE,front_sum_fy,131.900999,0.25945564852018776
Baseline-NN-MSE,front_sum_fy,131.933999,0.27720266897825496
Baseline-NN-MSE,front_sum_fy,131.966999,0.21390103473439837
Baseline-NN-MSE,front_sum_fy,132.032999,-0.4010728952963092
Baseline-NN-MSE,front_sum_fy,132.098999,-0.15198321198971598
Baseline-NN-MSE,front_sum_fy,132.131999,-0.2937264355450253
Baseline-NN-MSE,front_sum_fy,132.164999,-0.14149050807213825
Baseline-NN-MSE,front_sum_fy,132.230999,-0.5158634493006247
Baseline-NN-MSE,front_sum_fy,132.296999,0.19827047701604528
Baseline-NN-MSE,front_sum_fy,132.362999,0.6608627112862564
Baseline-NN-MSE,front_sum_fy,132.428999,0.34790931283065873
Baseline-NN-MSE,front_sum_fy,132.494999,-0.0822826283679916
Baseline-NN-MSE,front_sum_fy,132.560999,0.2998146534615529
Baseline-NN-MSE,front_sum_fy,132.626999,0.4721770790085813
Baseline-NN-MSE,front_sum_fy,132.692999,0.4346107761714535
Baseline-NN-MSE,front_sum_fy,132.758999,0.0803467699348488
Baseline-NN-MSE,front_sum_fy,132.824999,0.18966586258768814
Baseline-NN-MSE,front_sum_fy,132.857999,0.2654991741324295
Baseline-NN-MSE,front_sum_fy,132.890999,0.18254470486101582
Baseline-NN-MSE,front_sum_fy,132.956999,-0.25143803991419134
Baseline-NN-MSE,front_sum_fy,133.022999,0.6589129759318837
