signal,unit,ground_truth,estimate
fl_fy,N,-235.19602966308594,-221.64131484126372
fl_fy,N,-234.5427703857422,-221.34815574816224
fl_fy,N,-236.70912170410156,-225.29420146265434
fl_fy,N,-234.73765563964844,-223.95207838241117
fl_fy,N,-236.56375122070312,-227.8098171760367
fl_fy,N,-237.01222229003906,-226.25525681577903
fl_fy,N,-232.33511352539062,-220.92484124550714
fl_fy,N,-236.7709197998047,-226.79332557333092
fl_fy,N,-232.7342529296875,-222.03958376823823
fl_fy,N,-231.14642333984375,-222.695291084169
fl_fy,N,-233.62078857421875,-221.91747724334076
fl_fy,N,-230.47947692871094,-220.20465981410172
fl_fy,N,-234.7241973876953,-223.47081951580103
fl_fy,N,-225.16867065429688,-216.1969511976063
fl_fy,N,-224.61212158203125,-215.65833643214444
fl_fy,N,-222.22222900390625,-211.94175257015925
fl_fy,N,-217.87347412109375,-207.33738799796316
fl_fy,N,-217.27334594726562,-207.19170341712487
fl_fy,N,-216.45562744140625,-201.69164020022075
fl_fy,N,-214.2266387939453,-202.77674811328004
fl_fy,N,-209.0614776611328,-199.10772857951818
fl_fy,N,-208.4351806640625,-198.9697363263633
fl_fy,N,-209.58013916015625,-199.85950731450893
fl_fy,N,-212.80694580078125,-201.76015503231767
fl_fy,N,-201.80697631835938,-190.91885894352163
fl_fy,N,-200.2313995361328,-189.29623071636897
fl_fy,N,-199.16615295410156,-188.0096339919467
fl_fy,N,-196.47267150878906,-185.27078021003473
fl_fy,N,-195.78390502929688,-183.86569207421402
fl_fy,N,-196.76995849609375,-184.46204953025392
fl_fy,N,-193.5057373046875,-182.95442374251408
fl_fy,N,-193.13009643554688,-178.95985282738673
fl_fy,N,-183.46214294433594,-168.42539239365502
fl_fy,N,-180.94825744628906,-166.50929460075068
fl_fy,N,-176.3731689453125,-162.13773846141927
fl_fy,N,-178.11009216308594,-166.87057376627064
fl_fy,N,-178.54808044433594,-161.5311789121944
fl_fy,N,-166.66603088378906,-149.78513748278414
fl_fy,N,-163.0470733642578,-147.08548847418783
fl_fy,N,-157.5708465576172,-140.67903555293816
fl_fy,N,-144.2627410888672,-127.60409008964045
fl_fy,N,-151.86911010742188,-137.3121652755231
fl_fy,N,-136.86773681640625,-121.071121222127
fl_fy,N,-120.75411987304688,-107.46733286656851
fl_fy,N,-118.61888885498047,-104.83076825745539
fl_fy,N,-118.89302825927734,-104.82089627040214
fl_fy,N,-112.31253051757812,-96.30654539021546
fl_fy,N,-106.86001586914062,-91.40740609112154
fl_fy,N,-96.73031616210938,-82.8690084173634
fl_fy,N,-94.28627014160156,-80.24632063619477
fl_fy,N,-88.8438491821289,-75.58003349157457
fl_fy,N,-82.63117980957031,-70.83561699144612
