signal,unit,error_gt_minus_est
v_y,m/s,0.0037599668141943578
v_y,m/s,0.007472741049817485
v_y,m/s,0.015987031132222808
v_y,m/s,0.013108035147051833
v_y,m/s,0.006246457461232868
v_y,m/s,0.005161272316625942
v_y,m/s,0.008947192867377413
v_y,m/s,0.003925810647217282
v_y,m/s,0.00849905372909246
v_y,m/s,0.013900369346624558
v_y,m/s,0.00677965944362513
v_y,m/s,0.007652181865695273
v_y,m/s,0.012186601744973602
v_y,m/s,0.006151768532506652
v_y,m/s,0.00792073207134314
v_y,m/s,0.006453301895855801
v_y,m/s,0.041330337524766725
v_y,m/s,0.008035674159774298
v_y,m/s,0.007850326234479399
v_y,m/s,0.006634038250795837
v_y,m/s,0.017931155271897203
v_y,m/s,0.011447245574766007
v_y,m/s,0.012323718007888673
v_y,m/s,0.028021921466702626
v_y,m/s,0.007693487717839287
v_y,m/s,0.009863803082295286
v_y,m/s,0.011580029812139903
v_y,m/s,0.022618722342236663
v_y,m/s,0.009702972571049129
v_y,m/s,0.007830972360081567
v_y,m/s,0.013246836442993043
v_y,m/s,0.007415625758068978
v_y,m/s,0.015115138208487866
v_y,m/s,0.010090682934919326
v_y,m/s,0.022069308437769553
v_y,m/s,0.01059875795156473
v_y,m/s,0.00907205097385494
v_y,m/s,0.014980286480192506
v_y,m/s,0.013303829691356905
v_y,m/s,0.01520557496850422
v_y,m/s,0.012865308884816351
v_y,m/s,0.017675327032536936
v_y,m/s,0.014320473780700282
v_y,m/s,0.04160330261313755
v_y,m/s,0.021355371416170166
v_y,m/s,0.020055493208771147
v_y,m/s,0.025420842449168368
v_y,m/s,0.022582007084181455
v_y,m/s,0.024359024579078348
v_y,m/s,0.02666212849981109
v_y,m/s,0.025697039666359056
v_y,m/s,0.030511521345337522
v_y,m/s,0.03882109408782819
v_y,m/s,0.03623557258533883
v_y,m/s,0.026736245740937137
v_y,m/s,0.0267171925574482
v_y,m/s,0.030057009467808316
v_y,m/s,0.028376606142438976
v_y,m/s,0.04175002259811211
v_y,m/s,0.04528930956021315
v_y,m/s,0.02727910323777183
v_y,m/s,0.027999127778584598
v_y,m/s,0.024275096438649446
v_y,m/s,0.0353950816934534
v_y,m/s,0.031522721579413604
v_y,m/s,0.031595728079484964
v_y,m/s,0.01052442246388241
v_y,m/s,0.011086174356524259
v_y,m/s,0.012007176247130602
v_y,m/s,0.018768495002795316
v_y,m/s,0.009924072239630544
v_y,m/s,0.02222949148396225
v_y,m/s,0.009406125437465884
v_y,m/s,0.011014272457035013
v_y,m/s,0.011113193465432325
v_y,m/s,0.011199515949629979
v_y,m/s,0.013543518707270608
v_y,m/s,0.007369554188631999
v_y,m/s,0.026314815738377628
v_y,m/s,0.012910317378843184
v_y,m/s,0.013244509529829473
v_y,m/s,0.013194496339454964
v_y,m/s,0.013828081044414298
v_y,m/s,0.02104095774545406
v_y,m/s,0.01373618465437565
v_y,m/s,0.015620344289066501
v_y,m/s,0.02340347106529994
v_y,m/s,0.01467732584064152
v_y,m/s,0.012260896881149508
v_y,m/s,0.013805843252095884
v_y,m/s,0.012002776388401304
v_y,m/s,0.012312482274587921
v_y,m/s,0.026948418557435128
v_y,m/s,0.02084376539532251
v_y,m/s,0.010837839231004898
v_y,m/s,0.011084414854298785
v_y,m/s,0.01251987299595081
v_y,m/s,0.011408403318104776
v_y,m/s,0.01213884416389921
v_y,m/s,0.006579316068177632
v_y,m/s,0.009863470794008289
v_y,m/s,0.007798568591287025
v_y,m/s,0.007970975214834142
v_y,m/s,0.006780890039554344
v_y,m/s,0.006776090906289112
v_y,m/s,0.007210067317994395
v_y,m/s,0.008676480951264331
v_y,m/s,0.006807929995892303
v_y,m/s,0.01469618335088213
v_y,m/s,0.002040102703448954
v_y,m/s,0.003993148482905773
v_y,m/s,0.0015126937089134929
v_y,m/s,0.0019603106372695356
v_y,m/s,0.0036978135831373105
v_y,m/s,0.0011207371558069057
v_y,m/s,0.002157444951033871
v_y,m/s,0.00037164056286753677
v_y,m/s,-0.0027610867088552205
v_y,m/s,-8.367516819596243e-06
v_y,m/s,-0.0013327689446236968
v_y,m/s,-0.0004411145782926562
v_y,m/s,-0.0017058606122185016
v_y,m/s,0.0007551268576343473
v_y,m/s,0.011238910661373155
v_y,m/s,0.01358004132823458
v_y,m/s,0.009956770186599517
v_y,m/s,0.008330137405138688
v_y,m/s,-0.0011519018547796467
v_y,m/s,-0.005174094168248933
v_y,m/s,-0.001104135185435895
v_y,m/s,-0.0012218208538135045
v_y,m/s,0.0009542150102111457
v_y,m/s,-0.007393397649344741
v_y,m/s,0.00036145877196919196
v_y,m/s,-0.0011362746779493005
v_y,m/s,0.0014384920002625257
v_y,m/s,0.007643004419737531
v_y,m/s,0.002136134097030104
v_y,m/s,0.014099203799944227
v_y,m/s,0.0033685238542153356
v_y,m/s,0.00642101789551161
v_y,m/s,0.007617146074475958
v_y,m/s,0.0032973587960271333
v_y,m/s,0.006165196605440917
v_y,m/s,0.010471411117868382
v_y,m/s,0.0022709662713591705
v_y,m/s,0.004980703614413537
v_y,m/s,0.0030502936523897906
v_y,m/s,0.0018475574227386354
v_y,m/s,0.007682885532559733
v_y,m/s,0.0017079612449754644
v_y,m/s,0.0034396878967053873
v_y,m/s,0.0017807996047038144
v_y,m/s,0.00393507960421588
v_y,m/s,0.004937232907478661
v_y,m/s,0.002984509260018142
v_y,m/s,0.004662115767425867
v_y,m/s,0.0034028315355535133
v_y,m/s,0.0031786227046645688
v_y,m/s,0.0018547969149231985
v_y,m/s,0.0023115823219406334
v_y,m/s,0.0014162467155775793
v_y,m/s,0.00643406749532241
