t_s,commanded_tire_friction,schedule
77.400,1.000000,constant
77.433,1.000000,constant
77.467,1.000000,constant
77.500,1.000000,constant
77.533,1.000000,constant
77.567,1.000000,constant
77.600,1.000000,constant
77.633,1.000000,constant
77.667,1.000000,constant
77.700,1.000000,constant
77.733,1.000000,constant
77.767,1.000000,constant
77.800,1.000000,constant
77.833,1.000000,constant
77.867,1.000000,constant
77.900,1.000000,constant
77.933,1.000000,constant
77.967,1.000000,constant
78.001,1.000000,constant
78.033,1.000000,constant
78.067,1.000000,constant
78.100,1.000000,constant
78.133,1.000000,constant
78.167,1.000000,constant
78.200,1.000000,constant
78.233,1.000000,constant
78.267,1.000000,constant
78.300,1.000000,constant
78.333,1.000000,constant
78.367,1.000000,constant
78.400,1.000000,constant
78.433,1.000000,constant
78.468,1.000000,constant
78.500,1.000000,constant
78.533,1.000000,constant
78.567,1.000000,constant
78.600,1.000000,constant
78.633,1.000000,constant
78.667,1.000000,constant
78.700,1.000000,constant
78.733,1.000000,constant
78.767,1.000000,constant
78.800,1.000000,constant
78.833,1.000000,constant
78.867,1.000000,constant
78.900,1.000000,constant
78.934,1.000000,constant
78.967,1.000000,constant
79.000,1.000000,constant
79.034,1.000000,constant
79.069,1.000000,constant
79.101,1.000000,constant
79.137,1.000000,constant
79.169,1.000000,constant
79.201,1.000000,constant
79.235,1.000000,constant
79.267,1.000000,constant
79.300,1.000000,constant
79.333,1.000000,constant
79.367,1.000000,constant
79.400,1.000000,constant
79.434,1.000000,constant
79.467,1.000000,constant
79.500,1.000000,constant
79.534,1.000000,constant
79.567,1.000000,constant
79.600,1.000000,constant
79.634,1.000000,constant
79.667,1.000000,constant
79.700,1.000000,constant
79.733,1.000000,constant
79.767,1.000000,constant
79.800,1.000000,constant
79.833,1.000000,constant
79.867,1.000000,constant
79.900,1.000000,constant
79.933,1.000000,constant
79.967,1.000000,constant
80.000,1.000000,constant
80.033,1.000000,constant
80.067,1.000000,constant
80.100,1.000000,constant
80.133,1.000000,constant
80.167,1.000000,constant
80.200,1.000000,constant
80.233,1.000000,constant
80.267,1.000000,constant
80.300,1.000000,constant
80.334,1.000000,constant
80.368,1.000000,constant
80.401,1.000000,constant
80.435,1.000000,constant
80.467,1.000000,constant
80.500,1.000000,constant
80.533,1.000000,constant
80.567,1.000000,constant
80.600,1.000000,constant
80.633,1.000000,constant
80.667,1.000000,constant
80.700,1.000000,constant
80.734,1.000000,constant
80.767,1.000000,constant
80.800,1.000000,constant
80.833,1.000000,constant
80.867,1.000000,constant
80.900,1.000000,constant
80.933,1.000000,constant
80.967,1.000000,constant
81.000,1.000000,constant
81.033,1.000000,constant
81.067,1.000000,constant
81.100,1.000000,constant
81.134,1.000000,constant
81.167,1.000000,constant
81.200,1.000000,constant
81.233,1.000000,constant
81.267,1.000000,constant
81.300,1.000000,constant
81.333,1.000000,constant
81.367,1.000000,constant
81.400,1.000000,constant
81.433,1.000000,constant
81.467,1.000000,constant
81.500,1.000000,constant
81.533,1.000000,constant
81.567,1.000000,constant
81.600,1.000000,constant
81.633,1.000000,constant
81.667,1.000000,constant
81.700,1.000000,constant
81.735,1.000000,constant
81.767,1.000000,constant
81.800,1.000000,constant
81.834,1.000000,constant
81.867,1.000000,constant
81.901,1.000000,constant
81.934,1.000000,constant
81.967,1.000000,constant
82.001,1.000000,constant
82.034,1.000000,constant
82.067,1.000000,constant
82.100,1.000000,constant
82.134,1.000000,constant
82.167,1.000000,constant
82.201,1.000000,constant
82.233,1.000000,constant
82.267,1.000000,constant
82.300,1.000000,constant
82.333,1.000000,constant
82.367,1.000000,constant
82.400,1.000000,constant
82.433,1.000000,constant
82.467,1.000000,constant
82.500,1.000000,constant
82.534,1.000000,constant
82.567,1.000000,constant
82.600,1.000000,constant
82.634,1.000000,constant
82.667,1.000000,constant
82.700,1.000000,constant
82.733,1.000000,constant
82.767,1.000000,constant
82.800,1.000000,constant
82.834,1.000000,constant
82.868,1.000000,constant
82.901,1.000000,constant
82.934,1.000000,constant
82.968,1.000000,constant
83.001,1.000000,constant
83.035,1.000000,constant
83.067,1.000000,constant
83.101,1.000000,constant
83.135,1.000000,constant
83.169,1.000000,constant
83.201,1.000000,constant
83.235,1.000000,constant
83.268,1.000000,constant
83.302,1.000000,constant
83.334,1.000000,constant
83.369,1.000000,constant
83.405,1.000000,constant
83.437,1.000000,constant
83.471,1.000000,constant
83.501,1.000000,constant
83.538,1.000000,constant
83.568,1.000000,constant
83.602,1.000000,constant
83.635,1.000000,constant
83.669,1.000000,constant
83.704,1.000000,constant
83.734,1.000000,constant
83.768,1.000000,constant
83.803,1.000000,constant
83.835,1.000000,constant
83.867,1.000000,constant
83.903,1.000000,constant
83.935,1.000000,constant
83.967,1.000000,constant
84.002,1.000000,constant
84.035,1.000000,constant
84.068,1.000000,constant
84.102,1.000000,constant
84.134,1.000000,constant
84.168,1.000000,constant
84.201,1.000000,constant
84.236,1.000000,constant
84.272,1.000000,constant
84.301,1.000000,constant
