scenario,signal,error_gt_minus_est
ours,v_y,0.00873233081895633
ours,v_y,0.011500614917662133
ours,v_y,0.006583185945632675
ours,v_y,0.009156112374142655
ours,v_y,0.010338427413875473
ours,v_y,0.010394308112095019
ours,v_y,0.009998175006789345
ours,v_y,0.0021552123564019254
ours,v_y,0.010686805608389749
ours,v_y,0.009778853701638668
ours,v_y,0.01294017937940839
ours,v_y,0.0014240801320743457
ours,v_y,0.00957543839917857
ours,v_y,0.007176993157349876
ours,v_y,0.007250653484287439
ours,v_y,0.0046336650844299165
ours,v_y,0.004032248783429282
ours,v_y,0.01289813549127694
ours,v_y,0.008272012863474454
ours,v_y,0.008274707996913433
ours,v_y,0.012287851969022712
ours,v_y,0.008381787110302685
ours,v_y,0.014899464022284481
ours,v_y,0.013044079698664224
ours,v_y,0.007487757042258111
ours,v_y,0.0048383172688498
ours,v_y,0.0025698502704391037
ours,v_y,0.001998944994889666
ours,v_y,0.002137032126897774
ours,v_y,0.0022995143388762768
ours,v_y,0.0007697369075783528
ours,v_y,-0.000510895742196732
ours,v_y,-0.0009313261644830761
ours,v_y,-0.0017312337443397274
ours,v_y,-0.002290022955927923
ours,v_y,-0.0021050940582477695
ours,v_y,-0.00047010029577665424
ours,v_y,-0.0022085123828415876
ours,v_y,-0.001109844685734912
ours,v_y,-0.0018546488405021266
ours,v_y,-0.0007165271695557807
ours,v_y,-0.0005414735350067756
ours,v_y,0.002293724235317207
ours,v_y,0.0042280440800673835
ours,v_y,0.006328099425523537
ours,v_y,0.0016377660758792878
ours,v_y,0.005266667091269328
ours,v_y,0.01877419432475802
ours,v_y,0.01291245841357136
ours,v_y,0.009928440800641036
ours,v_y,0.013454411364986485
ours,v_y,0.03123836500018118
ours,v_y,0.009822279718794902
ours,v_y,0.007029002189313349
ours,v_y,0.005774998655283636
ours,v_y,0.004303497000574641
ours,v_y,0.004399838821973812
ours,v_y,0.0007723183245661458
ours,v_y,-0.0006100096729140247
ours,v_y,-0.002988802298513671
ours,v_y,-0.004634648480995318
ours,v_y,-0.0028869555215702003
ours,v_y,-0.0015483836998662626
ours,v_y,-0.0029381476816288665
ours,v_y,-0.00604121621715481
ours,v_y,-0.009178598190462295
ours,v_y,-0.011321968040607255
ours,v_y,-0.007800913032427803
ours,v_y,-0.004739622145742667
ours,v_y,-0.0032021604535222847
ours,v_y,-0.002496125759905196
ours,v_y,-0.0019315461660681515
ours,v_y,-0.0007081732737909893
ours,v_y,-0.0008451204039831017
ours,v_y,-0.0005575167317194013
ours,v_y,-0.000947249510517615
ours,v_y,-0.001673400707067797
ours,v_y,-0.0011548179546014567
ours,v_y,-0.0007165605289399142
ours,v_y,0.0005085487856174679
ours,v_y,0.0013611009870589837
ours,v_y,0.0011134961391412596
ours,v_y,0.0012891807565817287
ours,v_y,0.0019555028615706738
ours,v_y,0.002657967414408477
ours,v_y,0.0022862920742630494
ours,v_y,0.002406973686605182
ours,v_y,0.005554218929925608
ours,v_y,0.0050137798987413
ours,v_y,0.0045718739638877515
ours,v_y,0.003916661653499437
ours,v_y,0.0036464146249982343
ours,v_y,0.004921375645569853
ours,v_y,0.005618757064350388
ours,v_y,0.004979172226048156
ours,v_y,0.004435261099097587
ours,v_y,0.003955035493322656
ours,v_y,0.0033367541102435894
ours,v_y,0.0036845054250012055
ours,v_y,0.009053414647977043
ours,v_y,0.003111681739370653
ours,v_y,0.0014825454979739972
ours,v_y,0.0036717676953088585
ours,v_y,0.0018828050824816756
ours,v_y,0.00030417808488714115
ours,v_y,-0.0047652382973153995
ours,v_y,-0.003031001107631659
ours,v_y,-0.0005013524802446878
ours,v_y,-0.015337507887912716
ours,v_y,-0.006601629485398441
ours,v_y,-0.005311383155658378
ours,v_y,-0.009867608819525753
ours,v_y,-0.011245855272150496
ours,v_y,-0.00817010581756017
ours,v_y,-0.009961741993575024
ours,v_y,-0.028784369363405116
ours,v_y,-0.0021086418967363185
ours,v_y,-0.0010206987558444292
ours,v_y,0.002534740414633363
ours,v_y,0.01059419706342668
ours,v_y,0.0058314304595522
ours,v_y,0.011468991165742126
ours,v_y,0.009413589935427569
ours,v_y,0.00724702195852589
ours,v_y,0.0042326908110662115
ours,v_y,0.001747049624995653
ours,v_y,0.0017183771639841111
ours,v_y,0.0020566270476767776
ours,v_y,0.0019535773126366715
ours,v_y,0.001330270599878218
ours,v_y,0.002918205614064206
ours,v_y,0.000989638778176415
ours,v_y,-0.00142551744585407
ours,v_y,-0.002688887838797102
ours,v_y,-0.003462611552942474
ours,v_y,-0.0019647293254612536
ours,v_y,-0.0024917981179164717
ours,v_y,-0.002295797238018288
ours,v_y,-0.003830730105333857
ours,v_y,-0.006103672504154806
ours,v_y,-0.005046766177393969
ours,v_y,-0.0033709310039745644
ours,v_y,-0.002641429517556304
ours,v_y,-0.002974963014489962
ours,v_y,-0.00011710316135032928
ours,v_y,0.0034130277812203236
ours,v_y,0.007324863211876753
ours,v_y,0.004462340435301526
ours,v_y,-0.00021742508837463426
ours,v_y,0.0018160155960291746
ours,v_y,0.006684728056861933
ours,v_y,0.004218915833199444
ours,v_y,0.00040918807129619594
ours,v_y,0.00012371175386871602
ours,v_y,0.0014548919947567351
ours,v_y,0.012603989212094546
ours,v_y,-0.0032743078952354177
ours,v_y,-0.007239778166169442
ours,v_y,0.015268150007340775
ours,v_y,3.200214566650983e-05
ours,v_y,0.004758145982667661
ours,v_y,0.007084071152967664
ours,v_y,0.006183539715612807
ours,v_y,0.0037167759838689918
ours,v_y,0.004544237615165314
ours,v_y,0.002368332713440058
ours,v_y,0.006516074821660944
ours,v_y,-0.0010962916808104906
ours,v_y,0.008462789803302284
ours,v_y,-0.0014181028868558432
ours,v_y,0.00570682142182799
ours,v_y,0.002850817084535273
ours,v_y,0.004934004794849289
ours,v_y,0.009588251549084492
ours,v_y,0.006379369348429309
ours,v_y,0.000332012008335103
ours,v_y,-0.0024347720048317756
ours,v_y,-0.0010870058605915722
ours,v_y,9.807243128584497e-05
ours,v_y,-0.00046749525803468917
ours,v_y,-0.00018412240068843566
ours,v_y,-0.0005328724582354671
ours,v_y,-0.008419191725753672
ours,v_y,-0.006950806945025589
ours,v_y,-0.0024075925562074274
ours,v_y,-0.0028904289138756978
ours,v_y,-0.006249659754062442
ours,v_y,-0.005612963027569584
ours,v_y,-0.01086113294297203
ours,v_y,-0.008423878979966326
ours,v_y,-0.004560894338277555
ours,v_y,-0.004308068007658761
ours,v_y,-0.0036503900096243047
ours,v_y,-0.0013923194528535632
ours,v_y,-0.002544514035431239
ours,v_y,-0.0012079424472817013
ours,v_y,-0.0019127644070203453
ours,v_y,-0.0036224280919980867
ours,v_y,-0.003402984889389657
ours,v_y,-0.003230337132052133
ours,v_y,-0.003338846101379557
ours,v_y,-7.697424687722054e-05
ours,v_y,0.0013068738483784197
ours,v_y,0.0023031886529165935
ours,v_y,0.0015453503469113061
ours,v_y,0.004645045975751411
ours,v_y,0.0012501794069328387
ours,v_y,0.004808725993027646
ours,v_y,0.004453434278846091
ours,v_y,0.0025914032611525917
ours,v_y,0.005055844419717959
ours,v_y,0.0004732225149507441
ours,v_y,0.005355484716870085
ours,v_y,0.003160039794489644
ours,v_y,0.0018003400530970382
ours,v_y,0.0033545573518127814
ours,v_y,0.005420288328849443
ours,v_y,0.007479587911274566
ours,v_y,0.012150101944125025
ours,v_y,0.014036080586878885
ours,v_y,0.050527868424079525
ours,v_y,0.014404522676660148
ours,v_y,0.014718775281215069
ours,v_y,0.011702604492984325
ours,v_y,0.013636541003771041
ours,v_y,0.01115724272517793
ours,v_y,0.010657641768208492
ours,v_y,0.01474874642367252
ours,v_y,0.013310472017022068
ours,v_y,0.015379842807221267
ours,v_y,0.020722838095284857
ours,v_y,0.020276315199789063
ours,v_y,0.01897279828004711
ours,v_y,0.014839931002001705
ours,v_y,0.012303164469374434
ours,v_y,0.00924100144534433
ours,v_y,0.006354276749689469
ours,v_y,0.00679259044574072
ours,v_y,0.005399580134734816
ours,v_y,0.002627688320775903
ours,v_y,0.0017571638046459254
ours,v_y,0.0013261839318666514
ours,v_y,0.0006210707442287182
ours,v_y,0.003109273190401429
ours,v_y,0.0020308459867368397
ours,v_y,0.002614605139069276
ours,v_y,0.00729386155492702
ours,v_y,0.0033369175466921447
ours,v_y,0.0032310513885436057
ours,v_y,0.003422062350533637
ours,v_y,0.0022144786104359923
ours,v_y,0.0018108848681741372
ours,v_y,0.0025148254679295155
ours,v_y,0.00189324837942555
ours,v_y,0.0017678694889111733
ours,v_y,0.00199036815972413
ours,v_y,0.0016212937338009755
ours,v_y,0.0015231895792804976
ours,v_y,0.0019451884622378336
ours,v_y,0.0015735259792935934
ours,v_y,0.002338865186495922
ours,v_y,0.002328877939060314
ours,v_y,0.002344100853016704
ours,v_y,0.002609022793246289
ours,v_y,0.0029770970987798647
ours,v_y,0.0033161579580478833
ours,v_y,0.0025205992932455924
ours,v_y,0.0027763879493450175
ours,v_y,0.0034478006470996924
ours,v_y,0.0019563255344472816
ours,v_y,0.0025623968413135793
ours,v_y,0.002080441908649585
ours,v_y,0.0017923310055451662
ours,v_y,0.0025823135032372498
ours,v_y,0.002965128821709991
ours,v_y,0.005869442714868929
ours,v_y,0.0026545541532099447
ours,v_y,0.0036528067927327195
ours,v_y,0.003582338309732159
ours,v_y,0.007831762098591315
ours,v_y,0.002851551163246265
ours,v_y,0.003761017435225395
ours,v_y,0.003150767256939975
ours,v_y,0.0028618302604152164
ours,v_y,0.003746015842622773
ours,v_y,0.0033058819151700596
ours,v_y,0.0017316581082812699
ours,v_y,0.0013864035948350957
ours,v_y,0.003098470986885
ours,v_y,0.0033863411030478283
ours,v_y,0.003963910891937081
ours,v_y,0.008624908558405532
ours,v_y,0.006249264887450785
ours,v_y,0.005110754687846601
ours,v_y,0.006421733068732616
ours,v_y,0.010585803846917952
ours,v_y,0.006075568879673251
ours,v_y,0.004413517291397887
ours,v_y,0.001727937743534247
ours,v_y,0.003119711902780667
ours,v_y,0.003614389200302777
ours,v_y,0.0015337512209006691
ours,v_y,0.0020392555599607586
ours,v_y,0.005748907729666344
ours,v_y,0.007079781542280311
ours,v_y,0.005552664010430811
ours,v_y,0.00539529512998306
ours,v_y,0.002444962924130517
ours,v_y,0.0019954493276725105
ours,v_y,0.00125683492368657
ours,v_y,0.0020648717420282715
ours,v_y,0.00342219821896534
ours,v_y,0.001501798331468896
ours,v_y,0.001885457157715941
ours,v_y,0.0012313066168212587
ours,v_y,0.0008694554519953976
ours,v_y,0.0012021039398668262
ours,v_y,0.002760713250121144
ours,v_y,0.0013759290158510719
ours,v_y,0.0012032605630878275
ours,v_y,0.00028987913405370547
ours,v_y,0.002474121670177496
ours,v_y,0.0011819319365678344
ours,v_y,0.0004535744669205144
ours,v_y,0.001153686974992952
ours,v_y,0.00039951907783893764
ours,v_y,-0.0004060939364234628
ours,v_y,0.005258330306251106
ours,v_y,0.001963057885845644
ours,v_y,0.00102357362797241
ours,v_y,-0.000799728025027778
ours,v_y,0.0005960060477164936
ours,v_y,-8.37183056597024e-06
ours,v_y,0.0009274013009561537
ours,v_y,0.0003860521182208164
ours,v_y,0.0019050213167159241
ours,v_y,0.0029054311867561765
ours,v_y,0.00035215500741548125
ours,v_y,0.002992577848723567
ours,v_y,0.000897377779449933
ours,v_y,0.00018908573988656724
ours,v_y,0.0011147214965255975
ours,v_y,8.314714472668766e-05
ours,v_y,0.0014915884393856618
ours,v_y,0.0018703105502262882
ours,v_y,0.0012331339040051598
ours,v_y,0.0007704154405363955
ours,v_y,0.0014702694985339465
ours,v_y,0.001397641017089224
ours,v_y,0.00016192216467711407
ours,v_y,0.0008270779815904156
ours,v_y,-0.00030494042448619973
ours,v_y,0.002334909708292046
ours,v_y,0.0013734313690285382
ours,v_y,0.000829680441510619
ours,v_y,0.0023217365985312155
ours,v_y,0.0005674505109624084
ours,v_y,0.0007314713381725707
ours,v_y,-0.00030783109695423083
ours,v_y,-0.004330711800840256
ours,v_y,0.0005319064363580039
ours,v_y,-0.00010284571992172364
ours,v_y,-0.0018398837119753125
ours,v_y,-0.0009986386225330768
ours,v_y,-0.004609379753971687
ours,v_y,-0.014157695618006644
ours,v_y,-0.017196974404558835
ours,v_y,-0.013016158388357069
ours,v_y,-0.01834974970773165
ours,v_y,-0.013068661937888734
ours,v_y,-0.009374825417309038
ours,v_y,-0.0028264101609099604
ours,v_y,-0.002978626754693514
ours,v_y,-0.005696818265840564
ours,v_y,-0.006781081919868592
ours,v_y,-0.008517130461023675
ours,v_y,-0.01038957614973715
ours,v_y,-0.010336215640507934
ours,v_y,-0.011083932547636483
ours,v_y,-0.020312057286429375
ours,v_y,-0.008356344369245705
ours,v_y,-0.011811992574312674
ours,v_y,-0.010874148299620079
ours,v_y,-0.004802173361717177
ours,v_y,-0.016751982268127685
ours,v_y,-0.01622831387408491
ours,v_y,-0.008732063472011276
ours,v_y,-0.0062385743440948604
ours,v_y,-0.009605186724978121
ours,v_y,-0.014253015022490656
ours,v_y,-0.005427695572861657
ours,v_y,-0.0025459620603724975
ours,v_y,-0.0017122906907904856
ours,v_y,-0.002866010474672609
ours,v_y,0.004055367433276058
ours,v_y,0.00014387697458306814
ours,v_y,0.0015837256251691745
ours,v_y,-0.0026690176039425584
ours,v_y,-0.003786366530850682
ours,v_y,-0.0052731194624722755
ours,v_y,0.0009941743503884548
ours,v_y,-0.010164742990185327
ours,v_y,-0.004121631584193375
ours,v_y,-0.006015138149668753
ours,v_y,-0.00752749480374576
ours,v_y,0.0032828043042815724
ours,v_y,0.006086437013923973
ours,v_y,0.004471917149424964
ours,v_y,0.021000500367240216
ours,v_y,0.005916704950766238
ours,v_y,0.01177720057621312
ours,v_y,0.013820979958533819
ours,v_y,0.00675295801110809
ours,v_y,0.011724734503235523
ours,v_y,0.03964341838031249
ours,v_y,-0.005619250263168674
ours,v_y,-0.006691375401970734
ours,v_y,-0.0036221869692279474
ours,v_y,-0.00946412606834518
ours,v_y,-0.012330208620871586
ours,v_y,-0.00955976610920345
ours,v_y,-0.01856245092904335
ours,v_y,-0.017730745484168753
ours,v_y,-0.008576824601338962
ours,v_y,-0.008325215825409016
ours,v_y,-0.00816023504653507
ours,v_y,-0.009406723148940865
ours,v_y,-0.010593388491282829
ours,v_y,-0.027779279055465234
ours,v_y,-0.011817615519997382
ours,v_y,-0.025157910304982545
ours,v_y,-0.011975746524349323
ours,v_y,-0.006599102042983834
ours,v_y,-0.01625999566486397
ours,v_y,-0.05229202254950277
ours,v_y,-0.013448237979117317
ours,v_y,-0.008097728208123961
ours,v_y,-0.008214564723596968
ours,v_y,-0.014616772381112461
ours,v_y,-0.008667496340382108
ours,v_y,-0.01900675035136662
ours,v_y,-0.006594846504331522
ours,v_y,-0.012820925920884747
ours,v_y,-0.006721633431472255
ours,v_y,-0.012091620724764128
ours,v_y,-0.006523174906768608
ours,v_y,-0.003463952014405948
ours,v_y,-0.004705041293606917
ours,v_y,-0.00417231253672995
ours,v_y,-0.0023038619775584412
ours,v_y,-0.00510818874887467
ours,v_y,0.015122875019453974
ours,v_y,0.008631730858843223
ours,v_y,0.00032365275173085184
ours,v_y,0.003221681806431509
ours,v_y,0.003640727051327619
ours,v_y,0.022560051486967103
ours,v_y,0.003333929875320052
ours,v_y,0.00664166303420019
ours,v_y,0.004106258136993501
ours,v_y,0.0024208268507306396
ours,v_y,0.0008879326904577822
ours,v_y,0.0025022925337139512
ours,v_y,0.0013660796080193771
ours,v_y,0.001310597751158521
ours,v_y,0.0020231139628615613
ours,v_y,0.0038296377447676055
ours,v_y,0.014080043625056826
ours,v_y,0.005836530468175616
ours,v_y,0.004122215901497306
ours,v_y,0.00539791175259044
ours,v_y,0.005135927234376059
ours,v_y,-0.0006217907409794693
ours,v_y,-0.0011599694592233367
ours,v_y,-0.00222335580355032
ours,v_y,0.0026970520606051096
ours,v_y,0.0031384556414305598
ours,v_y,0.0028134267392238843
ours,v_y,0.006982706015243312
ours,v_y,0.0018382630596541494
ours,v_y,0.0012906157866065804
ours,v_y,-0.0020113920764405213
ours,v_y,-0.0035628962400671704
ours,v_y,-0.004431592598010082
ours,v_y,-0.003494346733278225
ours,v_y,-0.004545792309952584
ours,v_y,-0.00849246377576897
ours,v_y,-0.002928516771709188
ours,v_y,-0.0019225447990188927
ours,v_y,-0.0024877602059727444
ours,v_y,-0.004954695401961563
ours,v_y,-0.002615458929926019
ours,v_y,-0.0024054270614467174
ours,v_y,-0.0009309099968678389
ours,v_y,0.0029381483017468235
ours,v_y,-0.005004925373395693
ours,v_y,-0.004538023632417745
ours,v_y,-0.0034911114458169856
ours,v_y,-0.005250972147306705
ours,v_y,-0.0068891967838205954
ours,v_y,-0.00339762177685915
ours,v_y,-0.0030317083907253775
ours,v_y,-0.002888729114233662
ours,v_y,-0.003743341489042762
ours,v_y,-0.0062915027002273475
ours,v_y,-0.0026068545836721285
ours,v_y,-0.0030284316288898445
ours,v_y,-0.005785912378620377
ours,v_y,-0.002900787327931061
ours,v_y,-0.0028670845124543036
ours,v_y,-0.005283747014718946
ours,v_y,-0.002388650602866124
ours,v_y,-0.00230942538939697
ours,v_y,-0.0025127600322052863
ours,v_y,-0.0026240502021092488
ours,v_y,-0.002622537684285553
ours,v_y,-0.0024693865731246437
ours,v_y,-0.0024381773436782522
ours,v_y,-0.0025141024042584434
ours,v_y,-0.005981223005710432
ours,v_y,-0.0028607232395751
ours,v_y,-0.0035029819575313724
ours,v_y,-0.00719390508743122
ours,v_y,-0.003299760741878574
ours,v_y,-0.003733205789943978
ours,v_y,-0.003607424505459719
ours,v_y,-0.004025719694304473
ours,v_y,-0.0027858422490136528
ours,v_y,-0.010943170594640467
ours,v_y,-0.011733772449413817
ours,v_y,-0.016663558249178565
ours,v_y,-0.03186224953916979
ours,v_y,-0.04184774843151934
ours,v_y,-0.023642761580394196
ours,v_y,-0.02331154873987626
ours,v_y,-0.02743624980638671
ours,v_y,-0.03174845813774044
ours,v_y,-0.027684631474754598
ours,v_y,-0.03368098634261332
ours,v_y,-0.03698228123591318
ours,v_y,-0.039617438605945285
ours,v_y,-0.12693279612297467
ours,v_y,-0.04032865059961438
ours,v_y,-0.07798955559586833
ours,v_y,-0.038644023613344715
ours,v_y,-0.08205221309816488
ours,v_y,-0.08168631356780702
ours,v_y,-0.07555035404390684
ours,v_y,-0.053477366045015406
ours,v_y,-0.030809854426831932
ours,v_y,-0.08761177351280314
ours,v_y,-0.045570112973258935
ours,v_y,-0.039052534710032116
ours,v_y,0.0002225591318732456
ours,v_y,-0.004107370427971463
ours,v_y,-0.00031901741925587784
ours,v_y,0.009990086271060478
ours,v_y,0.017040639059710455
ours,v_y,0.006623670061865684
ours,v_y,0.005826251835686597
ours,v_y,0.02875890098461642
ours,v_y,0.047754540592444085
ours,v_y,0.04283962532986855
ours,v_y,0.06801868273938431
ours,v_y,0.02528169345881509
ours,v_y,0.02113689382031861
ours,v_y,0.017257345409922076
ours,v_y,0.009621815566048464
ours,v_y,0.031183465727914028
ours,v_y,0.022478388992892562
ours,v_y,0.02073952925379441
ours,v_y,0.010713519146095862
ours,v_y,0.01705431381098038
ours,v_y,0.012985025060684524
ours,v_y,0.01658107960230032
ours,v_y,0.005513206424039768
ours,v_y,0.03793820279534971
ours,v_y,0.019277110935755792
ours,v_y,0.01718261791531689
ours,v_y,0.004508429748589948
ours,v_y,0.008226682751179826
ours,v_y,0.004480300460224851
ours,v_y,0.001999815341906186
ours,v_y,0.0011163642307971955
ours,v_y,-0.0025710028119559913
ours,v_y,-0.0035198672065653025
ours,v_y,-0.0054041610153164055
ours,v_y,-0.0022146579029488356
ours,v_y,-0.005019322449069857
ours,v_y,-0.016174936105917803
ours,v_y,-0.013964705635678781
ours,v_y,-0.0033809648421616045
ours,v_y,-0.001448252884798995
ours,v_y,0.002122848168825686
ours,v_y,0.003472667397596746
ours,v_y,0.001175557796202431
ours,v_y,0.0001389496266883672
ours,v_y,-0.0028268008546074586
ours,v_y,-0.0026217575843660024
ours,v_y,-0.00029521186360448315
ours,v_y,-0.001580803702622452
ours,v_y,-0.0005569647966676416
ours,v_y,-0.004745140793871588
ours,v_y,0.0005878011347840717
ours,v_y,0.0012194710113112017
ours,v_y,0.015211641229607109
ours,v_y,0.015485602282593935
ours,v_y,0.014086650738350748
ours,v_y,0.006568462561519495
ours,v_y,0.016732431229667444
ours,v_y,0.006398736607405031
ours,v_y,0.00836271355979834
ours,v_y,0.010369207004825742
ours,v_y,0.010798691816791828
ours,v_y,0.02345182597421197
ours,v_y,0.036164533390758535
ours,v_y,0.06424650482397726
ours,v_y,0.050126872106986686
ours,v_y,0.035266991532510505
ours,v_y,0.03604300509205094
ours,v_y,0.037935810900054434
ours,v_y,0.014938702440312923
ours,v_y,0.014124413847732609
ours,v_y,0.00010994734671931905
ours,v_y,-0.006608138646163997
ours,v_y,-0.0035114135454633044
ours,v_y,-0.0007005888575362662
ours,v_y,-0.00031614921629494197
ours,v_y,0.0010228405776402938
ours,v_y,-0.002529390316414193
ours,v_y,-0.0005681877316667805
ours,v_y,-0.006989357797583973
ours,v_y,-0.003927325295472489
ours,v_y,-0.006721842166114211
ours,v_y,-0.025676764342786568
ours,v_y,-0.01646286923695281
ours,v_y,-0.018712966803515585
ours,v_y,-0.004818873137494703
ours,v_y,-0.0025252530418998984
ours,v_y,-0.0009931251136408303
ours,v_y,0.0023545265536768223
ours,v_y,0.00034875893005698044
ours,v_y,-0.000814177870636125
ours,v_y,-0.00229678397693054
ours,v_y,-0.006409490027471013
ours,v_y,-0.0018245369415557933
ours,v_y,-0.005563006136183525
ours,v_y,-0.003098156700580109
ours,v_y,-0.006097741078978413
ours,v_y,-0.005031726007171888
ours,v_y,-0.0017877568585662404
ours,v_y,-0.0013308259893412677
ours,v_y,-0.001946641544128335
ours,v_y,-0.0004929481499894722
ours,v_y,-0.000648313061027056
ours,v_y,-0.00010898225297661934
ours,v_y,-0.0011238417812834897
ours,v_y,-0.0010949544009286188
ours,v_y,-0.005912520805938732
ours,v_y,-0.001936461197258349
ours,v_y,-0.004056138106529202
ours,v_y,-0.001747587564142998
ours,v_y,-0.0029771490983815066
ours,v_y,-0.0010234542007718879
ours,v_y,-0.0007481648586999158
ours,v_y,-0.0012052178080342504
ours,v_y,-0.00131262944970802
ours,v_y,-0.001012454170876271
ours,v_y,-0.001007959358821947
ours,v_y,-0.0007850715932807631
ours,v_y,-0.0008836850094087953
ours,v_y,-0.0008478040098558008
ours,v_y,-0.0011158805668502955
ours,v_y,-0.0025868706809542927
ours,v_y,-0.0011894525049243251
ours,v_y,-9.950128097080749e-05
ours,v_y,-0.001421653454021947
ours,v_y,-0.0010412455287608091
ours,v_y,-0.0010529395623300047
ours,v_y,-0.000982307517763556
ours,v_y,-0.0006859491623415273
ours,v_y,-0.001963290311933461
ours,v_y,-0.0012902786548106143
ours,v_y,-0.0010694844306478359
ours,v_y,-0.0010694146874860068
ours,v_y,-0.0017793560340801755
ours,v_y,-0.002032888534243448
ours,v_y,-0.0018436575139855922
ours,v_y,-0.002040146401580026
ours,v_y,-0.002600079493258786
ours,v_y,-0.002220273741950163
ours,v_y,-0.0013783170579816165
ours,v_y,-0.0005443369349192526
ours,v_y,-0.0003843279506809856
ours,v_y,-0.00684284040638327
ours,v_y,-0.0032822155269737596
ours,v_y,-0.0005733903415739636
ours,v_y,0.0012174746499013303
ours,v_y,-0.007859309584754254
ours,v_y,-0.0027721763827557033
ours,v_y,0.002608834493217825
ours,v_y,0.012561071976377333
ours,v_y,0.0015654467705835673
ours,v_y,-0.0001248652834547198
ours,v_y,-0.0003219024759191589
ours,v_y,-0.0005188739679703944
ours,v_y,-0.0005848371228761723
ours,v_y,-0.000935064926272525
ours,v_y,-0.000741636837719108
ours,v_y,0.00012425621209823275
ours,v_y,0.000630836396916511
ours,v_y,0.001155290247165137
ours,v_y,0.0014081720884658588
ours,v_y,0.001229528449002093
ours,v_y,0.0012190933907187656
ours,v_y,0.0009645514694066031
ours,v_y,0.0008892124906367815
ours,v_y,0.0022488992539162235
ours,v_y,0.001499785936868902
ours,v_y,0.0016510782636366857
ours,v_y,0.003909743502589998
ours,v_y,0.0015003003016807806
ours,v_y,0.0007272205283947834
ours,v_y,0.0007608878222876668
ours,v_y,0.0005431595913901709
ours,v_y,0.0006222720202908015
ours,v_y,0.0005733311979900756
ours,v_y,0.0003493830869625318
ours,v_y,0.0003438125019424908
ours,v_y,0.001722516234977719
ours,v_y,-0.0001302691750687951
ours,v_y,-0.0005017527291591439
ours,v_y,-0.0015387163822124655
ours,v_y,-0.0021603466246131187
ours,v_y,-0.0030849536248286347
ours,v_y,-0.0023039967226982094
ours,v_y,-0.0037305786493883886
ours,v_y,-0.0038683446100422902
ours,v_y,-0.0036173262218136826
ours,v_y,-0.0041001239589421035
ours,v_y,-0.007224959726113894
ours,v_y,-0.003519767973085397
ours,v_y,0.0008732757293683502
ours,v_y,0.0012566367122488487
ours,v_y,-0.0013225632366777318
ours,v_y,-0.002273768078380478
ours,v_y,0.0027369248643605015
ours,v_y,0.0022162673219970896
ours,v_y,0.008866369994284085
ours,v_y,0.009419023153923622
ours,v_y,0.006745879925115439
ours,v_y,0.0072044411420788546
ours,v_y,0.0017503806306834457
ours,v_y,0.0018774667161643999
ours,v_y,0.0010603286485245667
ours,v_y,0.0013838050943807412
ours,v_y,0.00044795673740949393
ours,v_y,0.010524184013147253
ours,v_y,-0.0054972862493038455
ours,v_y,-0.00397089822280422
ours,v_y,-0.0034708779495614683
ours,v_y,-0.004133246193483209
ours,v_y,-0.005331488453154509
ours,v_y,-0.005288289958924275
ours,v_y,-0.011485802954135982
ours,v_y,-0.006272271751260605
ours,v_y,-0.007763030420756878
ours,v_y,-0.009207088845139433
ours,v_y,-0.008760965701238466
ours,v_y,-0.022556016502345344
ours,v_y,-0.007612418827081802
ours,v_y,-0.00848310700651761
ours,v_y,-0.008773083223498512
ours,v_y,-0.007558205734607637
ours,v_y,-0.012703468024742814
ours,v_y,-0.007698813605173382
ours,v_y,-0.008359065512270725
ours,v_y,-0.018143878026069815
ours,v_y,-0.009749171303775506
ours,v_y,-0.011177154158471647
ours,v_y,-0.009318915699109365
ours,v_y,-0.018155817441117023
ours,v_y,-0.008262053430650937
ours,v_y,-0.006987728243085099
ours,v_y,-0.0058260751042211656
ours,v_y,-0.003048175929167063
ours,v_y,-0.0006346422827755438
ours,v_y,0.0010505290745888851
ours,v_y,0.0029182766308570585
ours,v_y,0.0031556897621913826
ours,v_y,0.00392973241576236
ours,v_y,0.005184097921102387
ours,v_y,0.004143630079371519
ours,v_y,0.008308923862176243
ours,v_y,0.007576626171208245
ours,v_y,0.008129493884951489
ours,v_y,0.021042866031417695
ours,v_y,0.010714248470111709
ours,v_y,0.008365049657541479
ours,v_y,0.009360579212169595
ours,v_y,0.006896509702956077
ours,v_y,0.007966364377356205
ours,v_y,0.0041287302081546295
ours,v_y,0.01093197395171841
ours,v_y,-0.005338267280967646
ours,v_y,-0.004801042592834981
ours,v_y,0.004713174817612131
ours,v_y,0.003962627143341724
ours,v_y,0.009441219073000773
ours,v_y,0.003752559921447074
ours,v_y,0.0032810452856623096
ours,v_y,0.008303624687539757
ours,v_y,0.004305284682214139
ours,v_y,0.004820358777830935
ours,v_y,0.007059279093848292
ours,v_y,0.0060913137280435015
ours,v_y,0.009201865422000632
ours,v_y,0.01009599343641343
ours,v_y,0.009824983041182622
ours,v_y,0.00931118869382519
ours,v_y,0.011268055260143517
ours,v_y,0.022433484386567004
ours,v_y,0.012416681553742537
ours,v_y,0.015257193827431015
ours,v_y,0.01442312026870124
ours,v_y,0.014224944036977272
ours,v_y,0.012768453040166328
ours,v_y,0.012782413890993716
ours,v_y,0.012807620849158818
ours,v_y,0.05084613173294611
