scenario,signal,series,t_s,value
Baseline-NN-MSE,front_sum_fy,estimate,403.820998,-79.76648437461846
Baseline-NN-MSE,front_sum_fy,estimate,403.853998,-83.64577642474316
Baseline-NN-MSE,front_sum_fy,estimate,403.919998,-80.12313019794603
Baseline-NN-MSE,front_sum_fy,estimate,404.084998,-84.97269455764544
Baseline-NN-MSE,front_sum_fy,estimate,404.249998,-97.94122942237821
Baseline-NN-MSE,front_sum_fy,estimate,404.414998,-99.3212183874713
Baseline-NN-MSE,front_sum_fy,estimate,404.579998,-100.4785547455045
Baseline-NN-MSE,front_sum_fy,estimate,404.744998,-116.84130364176409
Baseline-NN-MSE,front_sum_fy,estimate,404.909998,-107.6860698991936
Baseline-NN-MSE,front_sum_fy,estimate,405.074998,-109.70499327262976
Baseline-NN-MSE,front_sum_fy,estimate,405.239998,-107.60712207154863
Baseline-NN-MSE,front_sum_fy,estimate,405.404998,-102.34511238765535
Baseline-NN-MSE,front_sum_fy,estimate,405.569998,-89.40552509126188
Baseline-NN-MSE,front_sum_fy,estimate,405.734998,-85.18860576544427
Baseline-NN-MSE,front_sum_fy,estimate,405.899998,-72.76258640808327
Baseline-NN-MSE,front_sum_fy,estimate,406.064998,-77.06818714737857
Baseline-NN-MSE,front_sum_fy,estimate,406.196998,-89.76453770153918
Baseline-NN-MSE,front_sum_fy,estimate,406.262998,-102.10138597230774
Baseline-NN-MSE,front_sum_fy,estimate,406.295998,-129.45335189239222
Baseline-NN-MSE,front_sum_fy,estimate,406.361998,-129.85333219464505
Baseline-NN-MSE,front_sum_fy,estimate,406.394998,-136.637662684725
Baseline-NN-MSE,front_sum_fy,estimate,406.427998,-142.19755479483769
Baseline-NN-MSE,front_sum_fy,estimate,406.493998,-164.41825840098602
Baseline-NN-MSE,front_sum_fy,estimate,406.559998,-171.45014151367974
Baseline-NN-MSE,front_sum_fy,estimate,406.592998,-179.0285315666209
Baseline-NN-MSE,front_sum_fy,estimate,406.625998,-190.09510761211365
Baseline-NN-MSE,front_sum_fy,estimate,406.691998,-206.92632840378684
Baseline-NN-MSE,front_sum_fy,estimate,406.724998,-210.76327267257693
Baseline-NN-MSE,front_sum_fy,estimate,406.757998,-215.90674100601962
Baseline-NN-MSE,front_sum_fy,estimate,406.823998,-218.57025554957735
Baseline-NN-MSE,front_sum_fy,estimate,406.889998,-223.10749269527406
Baseline-NN-MSE,front_sum_fy,estimate,406.922998,-225.3334602589325
Baseline-NN-MSE,front_sum_fy,estimate,406.955998,-227.3587287548986
Baseline-NN-MSE,front_sum_fy,estimate,407.021998,-269.8462962316263
Baseline-NN-MSE,front_sum_fy,estimate,407.087998,-239.57312550112331
Baseline-NN-MSE,front_sum_fy,estimate,407.120998,-238.52986059953884
Baseline-NN-MSE,front_sum_fy,estimate,407.153998,-231.44631709464952
Baseline-NN-MSE,front_sum_fy,estimate,407.219998,-243.042800382091
Baseline-NN-MSE,front_sum_fy,estimate,407.285998,-234.10216005658015
Baseline-NN-MSE,front_sum_fy,estimate,407.318998,-231.45257265372774
Baseline-NN-MSE,front_sum_fy,estimate,407.351998,-230.5455706411278
Baseline-NN-MSE,front_sum_fy,estimate,407.417998,-223.5771022964427
Baseline-NN-MSE,front_sum_fy,estimate,407.483998,-220.66506869815757
Baseline-NN-MSE,front_sum_fy,estimate,407.549998,-209.29508581107623
Baseline-NN-MSE,front_sum_fy,estimate,407.615998,-204.80904001023285
Baseline-NN-MSE,front_sum_fy,estimate,407.681998,-199.25659176184894
Baseline-NN-MSE,front_sum_fy,estimate,407.747998,-197.79851321785242
Baseline-NN-MSE,front_sum_fy,estimate,407.813998,-196.7608247138146
Baseline-NN-MSE,front_sum_fy,estimate,407.879998,-187.1616597975292
Baseline-NN-MSE,front_sum_fy,estimate,407.945998,-179.35272874775012
Baseline-NN-MSE,front_sum_fy,estimate,408.011998,-172.66729645383754
Baseline-NN-MSE,front_sum_fy,estimate,408.044998,-189.16163100935898
Baseline-NN-MSE,front_sum_fy,estimate,408.077998,-188.97374950143026
Baseline-NN-MSE,front_sum_fy,estimate,408.143998,-204.88799276729435
Baseline-NN-MSE,front_sum_fy,estimate,408.209998,-202.85249982218193
Baseline-NN-MSE,front_sum_fy,estimate,408.242998,-226.82736811093207
Baseline-NN-MSE,front_sum_fy,estimate,408.275998,-218.31430374906114
Baseline-NN-MSE,front_sum_fy,estimate,408.341998,-210.77182677951845
Baseline-NN-MSE,front_sum_fy,estimate,408.407998,-231.16777637358467
Baseline-NN-MSE,front_sum_fy,estimate,408.440998,-230.86146026372484
Baseline-NN-MSE,front_sum_fy,estimate,408.473998,-237.23717657906622
Baseline-NN-MSE,front_sum_fy,estimate,408.539998,-240.78842353606518
Baseline-NN-MSE,front_sum_fy,estimate,408.605998,-243.13039183706638
Baseline-NN-MSE,front_sum_fy,estimate,408.638998,-241.24468521183542
Baseline-NN-MSE,front_sum_fy,estimate,408.671998,-253.28043443440748
Baseline-NN-MSE,front_sum_fy,estimate,408.737998,-269.6207482770478
Baseline-NN-MSE,front_sum_fy,estimate,408.803998,-281.312411500883
Baseline-NN-MSE,front_sum_fy,estimate,408.869998,-301.0277494137182
Baseline-NN-MSE,front_sum_fy,estimate,408.935998,-306.60980398296016
Baseline-NN-MSE,front_sum_fy,estimate,409.001998,-316.0868783682538
Baseline-NN-MSE,front_sum_fy,estimate,409.067998,-349.0841123020126
Baseline-NN-MSE,front_sum_fy,estimate,409.133998,-350.42842070054974
Baseline-NN-MSE,front_sum_fy,estimate,409.199998,-355.03638200437126
Baseline-NN-MSE,front_sum_fy,estimate,409.265998,-360.22049376010443
Baseline-NN-MSE,front_sum_fy,estimate,409.331998,-369.59208306182165
Baseline-NN-MSE,front_sum_fy,estimate,409.364998,-376.3192940102406
Baseline-NN-MSE,front_sum_fy,estimate,409.397998,-388.7262420260257
Baseline-NN-MSE,front_sum_fy,estimate,409.463998,-417.69960197503866
Baseline-NN-MSE,front_sum_fy,estimate,409.529998,-398.4039193574171
Baseline-NN-MSE,front_sum_fy,estimate,409.562998,-407.06277787815503
Baseline-NN-MSE,front_sum_fy,estimate,409.595998,-395.20422722106713
Baseline-NN-MSE,front_sum_fy,estimate,409.661998,-422.1487703032782
Baseline-NN-MSE,front_sum_fy,estimate,409.760998,-449.1126234195591
Baseline-NN-MSE,front_sum_fy,estimate,409.793998,-444.62204027029475
Baseline-NN-MSE,front_sum_fy,estimate,409.859998,-420.09149358005226
Baseline-NN-MSE,front_sum_fy,estimate,409.925998,-397.77890270163414
Baseline-NN-MSE,front_sum_fy,estimate,409.958998,-420.2068106901828
Baseline-NN-MSE,front_sum_fy,estimate,409.991998,-419.1765407044304
Baseline-NN-MSE,front_sum_fy,estimate,410.057998,-420.0423026743282
Baseline-NN-MSE,front_sum_fy,estimate,410.123998,-419.89183285407705
Baseline-NN-MSE,front_sum_fy,estimate,410.189998,-438.09468292083636
Baseline-NN-MSE,front_sum_fy,estimate,410.255998,-419.5685277349414
Baseline-NN-MSE,front_sum_fy,estimate,410.321998,-399.35707312722485
Baseline-NN-MSE,front_sum_fy,estimate,410.387998,-395.2713256384227
Baseline-NN-MSE,front_sum_fy,estimate,410.453998,-434.42454536097637
Baseline-NN-MSE,front_sum_fy,estimate,410.519998,-443.3908268373832
Baseline-NN-MSE,front_sum_fy,estimate,410.585998,-441.8116344524847
Baseline-NN-MSE,front_sum_fy,estimate,410.684998,-516.1553491069401
Baseline-NN-MSE,front_sum_fy,estimate,410.717998,-536.9248196085525
Baseline-NN-MSE,front_sum_fy,estimate,410.783998,-548.7585386551502
Baseline-NN-MSE,front_sum_fy,estimate,410.849998,-600.4846328290241
Baseline-NN-MSE,front_sum_fy,estimate,410.882998,-597.2132647044032
Baseline-NN-MSE,front_sum_fy,estimate,410.915998,-607.1992809797785
Baseline-NN-MSE,front_sum_fy,estimate,410.981998,-631.8147100843355
Baseline-NN-MSE,front_sum_fy,estimate,411.047998,-660.1794465198998
Baseline-NN-MSE,front_sum_fy,estimate,411.080998,-675.541747316108
Baseline-NN-MSE,front_sum_fy,estimate,411.113998,-623.3900975430352
Baseline-NN-MSE,front_sum_fy,estimate,411.179998,-660.9536870480018
Baseline-NN-MSE,front_sum_fy,estimate,411.245998,-662.1247856924133
Baseline-NN-MSE,front_sum_fy,estimate,411.278998,-657.7753845056034
Baseline-NN-MSE,front_sum_fy,estimate,411.311998,-615.8174248477142
Baseline-NN-MSE,front_sum_fy,estimate,411.377998,-628.2985318165104
Baseline-NN-MSE,front_sum_fy,estimate,411.443998,-581.9719884640404
Baseline-NN-MSE,front_sum_fy,estimate,411.509998,-594.1170295869252
Baseline-NN-MSE,front_sum_fy,estimate,411.575998,-564.4236655223272
Baseline-NN-MSE,front_sum_fy,estimate,411.641998,-539.9106234800568
Baseline-NN-MSE,front_sum_fy,estimate,411.707998,-527.1471933845451
Baseline-NN-MSE,front_sum_fy,estimate,411.773998,-515.0014915131792
Baseline-NN-MSE,front_sum_fy,estimate,411.839998,-497.81403084070496
Baseline-NN-MSE,front_sum_fy,estimate,411.905998,-490.262759939931
Baseline-NN-MSE,front_sum_fy,estimate,411.971998,-520.4010944688914
Baseline-NN-MSE,front_sum_fy,estimate,412.004998,-493.5852678679073
Baseline-NN-MSE,front_sum_fy,estimate,412.037998,-461.901907786051
Baseline-NN-MSE,front_sum_fy,estimate,412.103998,-452.93203565625936
Baseline-NN-MSE,front_sum_fy,estimate,412.169998,-480.40608928241056
Baseline-NN-MSE,front_sum_fy,estimate,412.202998,-456.0112154416637
Baseline-NN-MSE,front_sum_fy,estimate,412.235998,-453.5812757271033
Baseline-NN-MSE,front_sum_fy,estimate,412.301998,-458.0600609965833
Baseline-NN-MSE,front_sum_fy,estimate,412.367998,-468.49482438169804
Baseline-NN-MSE,front_sum_fy,estimate,412.400998,-461.09899010029824
Baseline-NN-MSE,front_sum_fy,estimate,412.433998,-451.19764609550367
Baseline-NN-MSE,front_sum_fy,estimate,412.499998,-462.40605100781244
Baseline-NN-MSE,front_sum_fy,estimate,412.565998,-444.253223425642
Baseline-NN-MSE,front_sum_fy,estimate,412.598998,-444.09740938087043
Baseline-NN-MSE,front_sum_fy,estimate,412.631998,-515.5904076637617
Baseline-NN-MSE,front_sum_fy,estimate,412.697998,-468.87085641731744
Baseline-NN-MSE,front_sum_fy,estimate,412.763998,-456.0301269220616
Baseline-NN-MSE,front_sum_fy,estimate,412.796998,-459.66821730984486
Baseline-NN-MSE,front_sum_fy,estimate,412.829998,-517.6509836312737
Baseline-NN-MSE,front_sum_fy,estimate,412.862998,-500.04979768700235
Baseline-NN-MSE,front_sum_fy,estimate,412.895998,-498.68941691490807
Baseline-NN-MSE,front_sum_fy,estimate,412.961998,-509.31274388397713
Baseline-NN-MSE,front_sum_fy,estimate,412.994998,-506.0215331357044
Baseline-NN-MSE,front_sum_fy,estimate,413.027998,-525.570872236
Baseline-NN-MSE,front_sum_fy,estimate,413.093998,-535.8791725633736
Baseline-NN-MSE,front_sum_fy,estimate,413.159998,-556.6275716082732
Baseline-NN-MSE,front_sum_fy,estimate,413.225998,-569.4060519897978
Baseline-NN-MSE,front_sum_fy,estimate,413.291998,-614.8585690008659
Baseline-NN-MSE,front_sum_fy,estimate,413.357998,-602.7431011444362
Baseline-NN-MSE,front_sum_fy,estimate,413.423998,-609.2951986375436
Baseline-NN-MSE,front_sum_fy,estimate,413.489998,-654.0935088196027
Baseline-NN-MSE,front_sum_fy,estimate,413.522998,-653.0779108727104
Baseline-NN-MSE,front_sum_fy,estimate,413.555998,-674.9261980214816
Baseline-NN-MSE,front_sum_fy,estimate,413.621998,-672.5082875854964
Baseline-NN-MSE,front_sum_fy,estimate,413.687998,-673.5130501293436
Baseline-NN-MSE,front_sum_fy,estimate,413.720998,-673.5704832357997
Baseline-NN-MSE,front_sum_fy,estimate,413.753998,-689.7627691287921
Baseline-NN-MSE,front_sum_fy,estimate,413.819998,-664.0917168956266
Baseline-NN-MSE,front_sum_fy,estimate,413.885998,-691.8695592502065
Baseline-NN-MSE,front_sum_fy,estimate,413.918998,-728.9898855401966
Baseline-NN-MSE,front_sum_fy,estimate,413.951998,-757.8638745798601
Baseline-NN-MSE,front_sum_fy,estimate,414.017998,-704.6543225454202
Baseline-NN-MSE,front_sum_fy,estimate,414.083998,-715.7380336573856
Baseline-NN-MSE,front_sum_fy,estimate,414.149998,-728.4069513927615
Baseline-NN-MSE,front_sum_fy,estimate,414.215998,-736.9705006881104
Baseline-NN-MSE,front_sum_fy,estimate,414.281998,-745.2297275299852
Baseline-NN-MSE,front_sum_fy,estimate,414.347998,-724.0540534886876
Baseline-NN-MSE,front_sum_fy,estimate,414.413998,-708.212902676627
Baseline-NN-MSE,front_sum_fy,estimate,414.479998,-777.6220983294497
Baseline-NN-MSE,front_sum_fy,estimate,414.545998,-767.7831501952992
Baseline-NN-MSE,front_sum_fy,estimate,414.611998,-734.7759002664935
Baseline-NN-MSE,front_sum_fy,estimate,414.644998,-683.3414409044351
Baseline-NN-MSE,front_sum_fy,estimate,414.677998,-683.0039527968397
Baseline-NN-MSE,front_sum_fy,estimate,414.743998,-720.0258950124406
Baseline-NN-MSE,front_sum_fy,estimate,414.842998,-705.5413843960183
Baseline-NN-MSE,front_sum_fy,estimate,414.875998,-626.505702500272
Baseline-NN-MSE,front_sum_fy,estimate,414.941998,-600.3601663930774
Baseline-NN-MSE,front_sum_fy,estimate,415.007998,-567.862189592547
Baseline-NN-MSE,front_sum_fy,estimate,415.040998,-556.730177353729
Baseline-NN-MSE,front_sum_fy,estimate,415.073998,-565.6797061855375
Baseline-NN-MSE,front_sum_fy,estimate,415.139998,-509.67934639816633
Baseline-NN-MSE,front_sum_fy,estimate,415.205998,-494.7425039581215
Baseline-NN-MSE,front_sum_fy,estimate,415.238998,-483.1186551098408
Baseline-NN-MSE,front_sum_fy,estimate,415.271998,-477.0036911140114
Baseline-NN-MSE,front_sum_fy,estimate,415.337998,-498.6186669628654
Baseline-NN-MSE,front_sum_fy,estimate,415.403998,-445.0979777317008
Baseline-NN-MSE,front_sum_fy,estimate,415.436998,-441.1539857213876
Baseline-NN-MSE,front_sum_fy,estimate,415.469998,-429.90310218570556
Baseline-NN-MSE,front_sum_fy,estimate,415.535998,-423.058062640559
Baseline-NN-MSE,front_sum_fy,estimate,415.601998,-445.23323721329257
Baseline-NN-MSE,front_sum_fy,estimate,415.634998,-420.7512238704576
Baseline-NN-MSE,front_sum_fy,estimate,415.667998,-405.54585632998646
Baseline-NN-MSE,front_sum_fy,estimate,415.832998,-403.6094005318311
Baseline-NN-MSE,front_sum_fy,estimate,415.997998,-414.0263582403137
Baseline-NN-MSE,front_sum_fy,estimate,416.162998,-427.2125685140743
Baseline-NN-MSE,front_sum_fy,estimate,416.327998,-473.208758271055
Baseline-NN-MSE,front_sum_fy,estimate,416.492998,-476.6630591945458
Baseline-NN-MSE,front_sum_fy,estimate,416.657998,-498.85245282790004
Baseline-NN-MSE,front_sum_fy,estimate,416.822998,-491.67259511465954
Baseline-NN-MSE,front_sum_fy,estimate,416.987998,-524.5228040761891
Baseline-NN-MSE,front_sum_fy,estimate,417.152998,-492.321618034465
Baseline-NN-MSE,front_sum_fy,estimate,417.317998,-395.52893735106136
Baseline-NN-MSE,front_sum_fy,estimate,417.482998,-380.34572004194536
Baseline-NN-MSE,front_sum_fy,estimate,417.647998,-428.02097101480706
Baseline-NN-MSE,front_sum_fy,estimate,417.812998,-519.0957913401347
Baseline-NN-MSE,front_sum_fy,estimate,417.977998,-390.5200737742383
Baseline-NN-MSE,front_sum_fy,estimate,418.142998,-269.59083565449237
Baseline-NN-MSE,front_sum_fy,estimate,418.307998,-152.51001614533226
Baseline-NN-MSE,front_sum_fy,estimate,418.472998,-115.13251931425975
Baseline-NN-MSE,front_sum_fy,estimate,418.637998,-66.25495946521012
Baseline-NN-MSE,front_sum_fy,estimate,418.802998,-56.18363368850294
Baseline-NN-MSE,front_sum_fy,estimate,418.967998,-39.82875216891276
Baseline-NN-MSE,front_sum_fy,estimate,419.132998,-31.877739607442276
Baseline-NN-MSE,front_sum_fy,estimate,419.297998,-12.955112849608096
Baseline-NN-MSE,front_sum_fy,estimate,419.462998,0.039103726371256343
Baseline-NN-MSE,front_sum_fy,estimate,419.627998,11.621571395885674
Baseline-NN-MSE,front_sum_fy,estimate,419.792998,35.588222381291715
Baseline-NN-MSE,front_sum_fy,estimate,419.957998,60.07787930520789
Baseline-NN-MSE,front_sum_fy,estimate,420.122998,93.43275290856981
Baseline-NN-MSE,front_sum_fy,estimate,420.287998,188.77725895786403
Baseline-NN-MSE,front_sum_fy,estimate,420.452998,276.747445827232
Baseline-NN-MSE,front_sum_fy,estimate,420.782998,357.87103981914
Baseline-NN-MSE,front_sum_fy,estimate,420.947998,306.30983959469984
Baseline-NN-MSE,front_sum_fy,estimate,421.112998,296.44752867913314
Baseline-NN-MSE,front_sum_fy,estimate,421.277998,230.09446119720434
Baseline-NN-MSE,front_sum_fy,estimate,421.442998,189.48171865117186
Baseline-NN-MSE,front_sum_fy,estimate,421.607998,159.52898083294252
Baseline-NN-MSE,front_sum_fy,estimate,421.772998,136.30441240971908
Baseline-NN-MSE,front_sum_fy,estimate,421.937998,125.65321670779201
Baseline-NN-MSE,front_sum_fy,estimate,422.102998,132.07648009997305
Baseline-NN-MSE,front_sum_fy,estimate,422.267998,140.43591779794326
Baseline-NN-MSE,front_sum_fy,estimate,422.432998,143.29042283273748
Baseline-NN-MSE,front_sum_fy,estimate,422.597998,160.869551816995
Baseline-NN-MSE,front_sum_fy,estimate,422.762998,168.10197778646932
Baseline-NN-MSE,front_sum_fy,estimate,422.927998,188.4502177834486
Baseline-NN-MSE,front_sum_fy,estimate,423.092998,187.6997796926118
Baseline-NN-MSE,front_sum_fy,estimate,423.257998,194.29357976354663
Baseline-NN-MSE,front_sum_fy,estimate,423.422998,166.56070451999648
Baseline-NN-MSE,front_sum_fy,estimate,423.587998,152.8880695750202
Baseline-NN-MSE,front_sum_fy,estimate,423.752998,112.45386695525244
Baseline-NN-MSE,front_sum_fy,estimate,423.917998,83.15555138280698
Baseline-NN-MSE,front_sum_fy,estimate,424.082998,53.19820535855607
Baseline-NN-MSE,front_sum_fy,estimate,424.247998,47.902813946406845
Baseline-NN-MSE,front_sum_fy,estimate,424.412998,60.812992426010055
Baseline-NN-MSE,front_sum_fy,estimate,424.577998,91.21766373646199
Baseline-NN-MSE,front_sum_fy,estimate,424.742998,85.04543679215274
Baseline-NN-MSE,front_sum_fy,estimate,424.907998,86.24231772263944
Baseline-NN-MSE,front_sum_fy,estimate,425.072998,82.88049313437077
Baseline-NN-MSE,front_sum_fy,estimate,425.237998,73.09292227139335
Baseline-NN-MSE,front_sum_fy,estimate,425.402997,66.61284356864616
Baseline-NN-MSE,front_sum_fy,estimate,425.567998,53.453543620146654
Baseline-NN-MSE,front_sum_fy,estimate,425.732998,37.18726003368032
Baseline-NN-MSE,front_sum_fy,estimate,425.897998,25.918847134833662
Baseline-NN-MSE,front_sum_fy,estimate,426.062998,14.834304506271375
Baseline-NN-MSE,front_sum_fy,estimate,426.227998,8.56321849662036
Baseline-NN-MSE,front_sum_fy,estimate,426.392998,1.3208633553494777
Baseline-NN-MSE,front_sum_fy,estimate,426.557998,0.45803062870354094
Baseline-NN-MSE,front_sum_fy,estimate,426.722998,-1.6746344219773008
Baseline-NN-MSE,front_sum_fy,estimate,426.887998,-3.2836651041564906
Baseline-NN-MSE,front_sum_fy,estimate,427.052998,-2.382984231377555
Baseline-NN-MSE,front_sum_fy,estimate,427.217998,-33.2946435075114
Baseline-NN-MSE,front_sum_fy,estimate,427.547997,-59.589032187599535
Baseline-NN-MSE,front_sum_fy,estimate,427.712998,-72.5071839522646
Baseline-NN-MSE,front_sum_fy,estimate,427.811998,-68.28832746990486
Baseline-NN-MSE,front_sum_fy,estimate,427.844998,-70.22154005986943
Baseline-NN-MSE,front_sum_fy,estimate,427.943998,-70.58818101248394
Baseline-NN-MSE,front_sum_fy,estimate,428.108998,-56.79127842264708
Baseline-NN-MSE,front_sum_fy,estimate,428.273998,-43.336508013000156
Baseline-NN-MSE,front_sum_fy,estimate,428.438998,-21.411228352944207
Baseline-NN-MSE,front_sum_fy,estimate,428.603997,-9.071570812244252
Baseline-NN-MSE,front_sum_fy,estimate,428.768998,-3.4885963023939546
Baseline-NN-MSE,front_sum_fy,estimate,428.933998,-3.2214997427523544
Baseline-NN-MSE,front_sum_fy,estimate,429.098998,-2.1417294703039644
Baseline-NN-MSE,front_sum_fy,estimate,429.263998,-6.603571750526497
Baseline-NN-MSE,front_sum_fy,estimate,429.428998,-8.81128721767653
Baseline-NN-MSE,front_sum_fy,estimate,429.593997,-11.708701762954068
Baseline-NN-MSE,front_sum_fy,estimate,429.758998,-11.053347997020076
Baseline-NN-MSE,front_sum_fy,estimate,429.923998,22.284407044342487
Baseline-NN-MSE,front_sum_fy,estimate,430.088998,-9.733002405188383
Baseline-NN-MSE,front_sum_fy,estimate,430.253998,-9.66901562481242
Baseline-NN-MSE,front_sum_fy,estimate,430.418998,-8.2640030795797
