scenario,signal,t_s,error_est_minus_gt
Baseline-NN-MSE,omega,473.846997,0.01493371611167926
Baseline-NN-MSE,omega,473.912997,0.0076072270308910235
Baseline-NN-MSE,omega,474.044997,0.02092135211195011
Baseline-NN-MSE,omega,474.110997,0.00700667733282652
Baseline-NN-MSE,omega,474.209997,0.013779934733437867
Baseline-NN-MSE,omega,474.308997,0.005894899081822548
Baseline-NN-MSE,omega,474.407997,0.012068965477850527
Baseline-NN-MSE,omega,474.506997,0.005483025082705642
Baseline-NN-MSE,omega,474.572997,0.005525140610368475
Baseline-NN-MSE,omega,474.638997,0.005503613743640803
Baseline-NN-MSE,omega,474.737997,0.005060406600521877
Baseline-NN-MSE,omega,474.803997,0.005497254107894332
Baseline-NN-MSE,omega,474.935997,0.017472005624310078
Baseline-NN-MSE,omega,475.001997,0.00861695755042964
Baseline-NN-MSE,omega,475.133997,0.028229255012544842
Baseline-NN-MSE,omega,475.199997,0.012376740588228095
Baseline-NN-MSE,omega,475.265997,0.011125238629321882
Baseline-NN-MSE,omega,475.397997,0.005769827716992641
Baseline-NN-MSE,omega,475.463997,0.001095135539303036
Baseline-NN-MSE,omega,475.595997,-0.004310373017757282
Baseline-NN-MSE,omega,475.661997,-0.005040832968688727
Baseline-NN-MSE,omega,475.727997,-0.0019126599527870569
Baseline-NN-MSE,omega,475.826997,0.006672504251779607
Baseline-NN-MSE,omega,475.925997,0.007641798425557492
Baseline-NN-MSE,omega,476.024997,0.01811962191638848
Baseline-NN-MSE,omega,476.090997,0.014133575879791117
Baseline-NN-MSE,omega,476.156997,-0.014695581590587134
Baseline-NN-MSE,omega,476.255997,-0.04416041333445264
Baseline-NN-MSE,omega,476.321997,-0.07578941715650098
Baseline-NN-MSE,omega,476.453997,0.10929016603785391
Baseline-NN-MSE,omega,476.519997,0.08659379714751472
Baseline-NN-MSE,omega,476.585997,0.06135792466590146
Baseline-NN-MSE,omega,476.717997,0.028920404348239392
Baseline-NN-MSE,omega,476.783997,0.013916147203467427
Baseline-NN-MSE,omega,476.915997,0.004505476326945142
Baseline-NN-MSE,omega,476.981997,0.0007252409965416047
Baseline-NN-MSE,omega,477.080997,0.0008366968120893641
Baseline-NN-MSE,omega,477.179997,0.0035242002224647965
Baseline-NN-MSE,omega,477.245997,0.0028069217879160367
Baseline-NN-MSE,omega,477.344997,-0.004009491720678287
Baseline-NN-MSE,omega,477.443997,-0.002718863875106046
Baseline-NN-MSE,omega,477.509997,-0.00774497432969872
Baseline-NN-MSE,omega,477.641997,-0.025508250740752383
Baseline-NN-MSE,omega,477.707997,-0.01170646792891903
Baseline-NN-MSE,omega,477.773997,-0.010523425522297656
Baseline-NN-MSE,omega,477.872997,-0.020618563226371397
Baseline-NN-MSE,omega,477.938997,-0.008939959235316963
Baseline-NN-MSE,omega,478.037997,-0.01585287786385497
Baseline-NN-MSE,omega,478.136997,-0.0122694100561471
Baseline-NN-MSE,omega,478.202997,-0.005856570908466749
Baseline-NN-MSE,omega,478.301997,-0.007749823304661656
Baseline-NN-MSE,omega,478.400997,-0.013786994586655948
Baseline-NN-MSE,omega,478.499997,-0.006603089523451666
Baseline-NN-MSE,omega,478.565997,-0.0055134748081299405
Baseline-NN-MSE,omega,478.631997,-0.0051344193365360545
Baseline-NN-MSE,omega,478.763997,-0.0032472833229563597
Baseline-NN-MSE,omega,478.829997,-0.003141214797998868
Baseline-NN-MSE,omega,478.961997,-0.0032037702230616402
Baseline-NN-MSE,omega,479.027997,-0.001473899368216504
Baseline-NN-MSE,omega,479.126997,-0.0021723700639415524
Baseline-NN-MSE,omega,479.192997,-0.0020156144837244405
Baseline-NN-MSE,omega,479.291997,-0.0012520487328121894
Baseline-NN-MSE,omega,479.390997,-0.003614250860650459
Baseline-NN-MSE,omega,479.489997,-0.002564669920038588
Baseline-NN-MSE,omega,479.588997,-0.002659549581847194
Baseline-NN-MSE,omega,479.687997,-0.0072016885894743594
Baseline-NN-MSE,omega,479.786997,-0.0038161762559954337
Baseline-NN-MSE,omega,479.885997,-0.012528755592813991
Baseline-NN-MSE,omega,479.984997,-0.01166488099489413
Baseline-NN-MSE,omega,480.050997,-0.008644648497442089
Baseline-NN-MSE,omega,480.149997,-0.006943077661749213
Baseline-NN-MSE,omega,480.248997,-0.014922885279425474
Baseline-NN-MSE,omega,480.347997,-0.0062757640008256725
Baseline-NN-MSE,omega,480.413997,-0.006359810553405206
Baseline-NN-MSE,omega,480.545997,-0.012045595418776896
Baseline-NN-MSE,omega,480.611997,-0.005835067955766783
Baseline-NN-MSE,omega,480.710997,-0.00567992109402579
Baseline-NN-MSE,omega,480.842997,-0.010045700289635005
Baseline-NN-MSE,omega,480.908997,-0.004342131901444514
Baseline-NN-MSE,omega,481.040997,-0.011009585674653018
Baseline-NN-MSE,omega,481.106997,-0.012506138110744018
Baseline-NN-MSE,omega,481.172997,-0.022266537949044905
Baseline-NN-MSE,omega,481.304997,-0.09219638527038197
Baseline-NN-MSE,omega,481.370997,-0.045189234120573185
Baseline-NN-MSE,omega,481.469997,-0.09545315264440712
Baseline-NN-MSE,omega,481.535997,-0.02995708410876823
Baseline-NN-MSE,omega,481.601997,-0.04594875137055228
Baseline-NN-MSE,omega,481.700997,-0.04028660561438709
Baseline-NN-MSE,omega,481.766997,-0.054997782493278746
Baseline-NN-MSE,omega,481.898997,-0.15955127827975216
Baseline-NN-MSE,omega,481.964997,-0.05639681270530873
Baseline-NN-MSE,omega,482.096997,-0.15880769210581408
Baseline-NN-MSE,omega,482.162997,-0.05544088089780995
Baseline-NN-MSE,omega,482.261997,-0.08951061521417703
Baseline-NN-MSE,omega,482.327997,-0.0383643964766968
Baseline-NN-MSE,omega,482.393997,-0.03981899781029731
Baseline-NN-MSE,omega,482.525997,-0.03202514619215947
Baseline-NN-MSE,omega,482.591997,-0.0438003738888425
Baseline-NN-MSE,omega,482.690997,-0.03464331265763161
Baseline-NN-MSE,omega,482.756997,-0.04353530062994916
Baseline-NN-MSE,omega,482.855997,-0.10246445064408269
Baseline-NN-MSE,omega,482.921997,-0.04253616175179606
Baseline-NN-MSE,omega,482.987997,-0.05123794787639227
Baseline-NN-MSE,omega,483.086997,-0.03730466853792935
Baseline-NN-MSE,omega,483.152997,-0.07510353012807525
Baseline-NN-MSE,omega,483.251997,-0.1566779184967942
Baseline-NN-MSE,omega,483.317997,-0.04461401527287914
Baseline-NN-MSE,omega,483.416997,-0.13246936809423285
Baseline-NN-MSE,omega,483.482997,-0.05872923431731131
Baseline-NN-MSE,omega,483.548997,-0.09089851608247548
Baseline-NN-MSE,omega,483.614997,-0.07301815283247992
Baseline-NN-MSE,omega,483.713997,-0.17316794375925626
Baseline-NN-MSE,omega,483.812997,-0.06796075404242688
Baseline-NN-MSE,omega,483.878997,-0.08451474747493001
Baseline-NN-MSE,omega,483.944997,-0.07609318334773099
Baseline-NN-MSE,omega,484.043997,-0.09242213309899114
Baseline-NN-MSE,omega,484.175997,-0.27324923984973626
Baseline-NN-MSE,omega,484.241997,-0.10165199911147654
Baseline-NN-MSE,omega,484.307997,-0.09337752069416272
Baseline-NN-MSE,omega,484.406997,-0.07858152160090681
Baseline-NN-MSE,omega,484.505997,-0.12796561184737015
Baseline-NN-MSE,omega,484.604997,-0.07108496239484863
Baseline-NN-MSE,omega,484.670997,-0.08650946381491476
Baseline-NN-MSE,omega,484.736997,-0.05717040342550361
Baseline-NN-MSE,omega,484.835997,-0.0415523995088356
Baseline-NN-MSE,omega,484.901997,-0.018800711741612575
Baseline-NN-MSE,omega,484.967997,-0.03956540964990052
Baseline-NN-MSE,omega,485.066997,-0.0067483199025308305
Baseline-NN-MSE,omega,485.132997,-0.01253269812757754
Baseline-NN-MSE,omega,485.198997,-0.0005010427332275136
Baseline-NN-MSE,omega,485.264997,0.018623932788771502
Baseline-NN-MSE,omega,485.363997,0.05505330362141847
Baseline-NN-MSE,omega,485.429997,0.0034391784549825666
Baseline-NN-MSE,omega,485.495997,0.008419187373315123
Baseline-NN-MSE,omega,485.561997,0.038379504572589485
Baseline-NN-MSE,omega,485.660997,0.09718784478705873
Baseline-NN-MSE,omega,485.726997,0.04084531153355969
Baseline-NN-MSE,omega,485.792997,0.03136939403936981
Baseline-NN-MSE,omega,485.858997,0.03491737721911636
Baseline-NN-MSE,omega,485.957997,0.06899766883929834
Baseline-NN-MSE,omega,486.023997,0.02774781874554487
Baseline-NN-MSE,omega,486.089997,0.014195859923211679
Baseline-NN-MSE,omega,486.155997,0.009870928867005191
Baseline-NN-MSE,omega,486.221997,0.010673570173548336
Baseline-NN-MSE,omega,486.320997,0.0037218860183718117
Baseline-NN-MSE,omega,486.386997,0.0068254302640037845
Baseline-NN-MSE,omega,486.452997,0.006354958188371923
Baseline-NN-MSE,omega,486.518997,0.002693023498183067
Baseline-NN-MSE,omega,486.584997,0.006082698157510086
Baseline-NN-MSE,omega,486.650997,0.001450890435493929
Baseline-NN-MSE,omega,486.716997,0.005324905388923246
Baseline-NN-MSE,omega,486.782997,0.005135525992953582
Baseline-NN-MSE,omega,486.848997,0.0023882860139564366
Baseline-NN-MSE,omega,486.914997,0.005503247379068599
Baseline-NN-MSE,omega,486.980997,0.002809089445156926
Baseline-NN-MSE,omega,487.046997,0.013165682057050196
Baseline-NN-MSE,omega,487.112997,0.012152252677500308
Baseline-NN-MSE,omega,487.178997,0.012970170185301971
Baseline-NN-MSE,omega,487.244997,0.020212145545238508
Baseline-NN-MSE,omega,487.310997,0.020891864914447916
Baseline-NN-MSE,omega,487.376997,0.026894652422596158
Baseline-NN-MSE,omega,487.442997,0.021242463668041653
Baseline-NN-MSE,omega,487.508997,0.026721214703900445
Baseline-NN-MSE,omega,487.574997,0.03427904693389308
Baseline-NN-MSE,omega,487.640997,0.033954149319844654
Baseline-NN-MSE,omega,487.706997,0.04387121642632605
Baseline-NN-MSE,omega,487.772997,0.03854008492493881
Baseline-NN-MSE,omega,487.838997,0.04313593146661694
Baseline-NN-MSE,omega,487.904997,0.04622621335147139
Baseline-NN-MSE,omega,488.003997,0.05154273774029744
Baseline-NN-MSE,omega,488.069997,0.05476033530148458
Baseline-NN-MSE,omega,488.135997,0.04488867807692411
Baseline-NN-MSE,omega,488.201997,0.04797695270178385
Baseline-NN-MSE,omega,488.300997,0.09873632897509174
Baseline-NN-MSE,omega,488.366997,0.04877797928627253
Baseline-NN-MSE,omega,488.432997,0.04703707175485496
Baseline-NN-MSE,omega,488.498997,0.04068153808478304
Baseline-NN-MSE,omega,488.564997,0.04227008442412229
Baseline-NN-MSE,omega,488.630997,0.03670078751925852
Baseline-NN-MSE,omega,488.696997,0.03730655465103587
Baseline-NN-MSE,omega,488.762997,0.03442192457382716
Baseline-NN-MSE,omega,488.828997,0.035605758090673935
Baseline-NN-MSE,omega,488.927997,0.03252795604125577
Baseline-NN-MSE,omega,488.993997,0.02742382842632122
Baseline-NN-MSE,omega,489.059997,0.02805246571642394
Baseline-NN-MSE,omega,489.125997,0.027205446410488544
Baseline-NN-MSE,omega,489.191997,0.028583973065099563
Baseline-NN-MSE,omega,489.257997,0.027213323249496803
Baseline-NN-MSE,omega,489.323997,0.02253554255029421
Baseline-NN-MSE,omega,489.389997,0.025603603641528097
Baseline-NN-MSE,omega,489.455997,0.02449676355798339
Baseline-NN-MSE,omega,489.521997,0.026956847877925114
Baseline-NN-MSE,omega,489.587997,0.025785672755530512
Baseline-NN-MSE,omega,489.653997,0.020508289251337884
Baseline-NN-MSE,omega,489.719997,0.024125577400407012
Baseline-NN-MSE,omega,489.818997,0.02094277341873946
Baseline-NN-MSE,omega,489.884997,0.028486262564685512
Baseline-NN-MSE,omega,489.950997,0.02585481879661674
Baseline-NN-MSE,omega,490.016997,0.0202069356039867
Baseline-NN-MSE,omega,490.082997,0.024873912181893117
Baseline-NN-MSE,omega,490.148997,0.021872782152907236
Baseline-NN-MSE,omega,490.214997,0.02626115497969432
Baseline-NN-MSE,omega,490.280997,0.024735536923498343
Baseline-NN-MSE,omega,490.346997,0.019197944388524603
Baseline-NN-MSE,omega,490.412997,0.026249887618337235
Baseline-NN-MSE,omega,490.478997,0.025690285416350753
Baseline-NN-MSE,omega,490.544997,0.03460365552035367
Baseline-NN-MSE,omega,490.610997,0.03495342015469463
Baseline-NN-MSE,omega,490.676997,0.028501359928977385
Baseline-NN-MSE,omega,490.775997,0.07265386510852695
Baseline-NN-MSE,omega,490.874997,0.053521935502021306
Baseline-NN-MSE,omega,490.940997,0.0578516019337775
Baseline-NN-MSE,omega,491.006997,0.04874611437820832
Baseline-NN-MSE,omega,491.072997,0.06309432766872967
Baseline-NN-MSE,omega,491.138997,0.059253267246189095
Baseline-NN-MSE,omega,491.204997,0.04870353117612859
Baseline-NN-MSE,omega,491.270997,0.05608017884040595
Baseline-NN-MSE,omega,491.336997,0.03943569727886856
Baseline-NN-MSE,omega,491.402997,0.03858548722481786
Baseline-NN-MSE,omega,491.468997,0.017877793384719315
Baseline-NN-MSE,omega,491.534997,0.014024105136853426
Baseline-NN-MSE,omega,491.633997,-0.006608225189138978
Baseline-NN-MSE,omega,491.699997,0.0018709442292563772
Baseline-NN-MSE,omega,491.765997,0.017920271181865483
Baseline-NN-MSE,omega,491.864997,0.01454584836774181
Baseline-NN-MSE,omega,491.930997,0.030505091078561863
Baseline-NN-MSE,omega,491.996997,0.029772365438361675
Baseline-NN-MSE,omega,492.062997,0.024861094629121977
Baseline-NN-MSE,omega,492.128997,0.03671958739386022
Baseline-NN-MSE,omega,492.194997,0.03268790932930951
Baseline-NN-MSE,omega,492.260997,0.04078887947199805
Baseline-NN-MSE,omega,492.326997,0.039617294527779845
Baseline-NN-MSE,omega,492.392997,0.03373811357780335
Baseline-NN-MSE,omega,492.458997,0.046433395253520054
Baseline-NN-MSE,omega,492.557997,0.04263063170387954
Baseline-NN-MSE,omega,492.623997,0.0895212559350646
Baseline-NN-MSE,omega,492.689997,0.08214614222918035
Baseline-NN-MSE,omega,492.755997,0.07111254240955453
Baseline-NN-MSE,omega,492.821997,0.07308834690820226
Baseline-NN-MSE,omega,492.887997,0.06393557426625932
Baseline-NN-MSE,omega,492.953997,0.06827137243824621
Baseline-NN-MSE,omega,493.019997,0.048808239726498226
Baseline-NN-MSE,omega,493.085997,0.042800900692809535
Baseline-NN-MSE,omega,493.151997,0.04614366568431641
Baseline-NN-MSE,omega,493.250997,0.0271431691037112
Baseline-NN-MSE,omega,493.349997,0.03564596852684987
Baseline-NN-MSE,omega,493.415997,0.0036690035178484626
Baseline-NN-MSE,omega,493.481997,-0.00257667336762063
Baseline-NN-MSE,omega,493.547997,-0.018489197785179157
Baseline-NN-MSE,omega,493.613997,-0.013229429010805621
Baseline-NN-MSE,omega,493.679997,-0.018095430997344897
Baseline-NN-MSE,omega,493.778997,-0.008267982065279234
Baseline-NN-MSE,omega,493.877997,-0.027435869480171016
Baseline-NN-MSE,omega,493.943997,-0.02119216472769203
Baseline-NN-MSE,omega,494.009997,-0.02261546657251713
Baseline-NN-MSE,omega,494.075997,-0.023208145814267847
Baseline-NN-MSE,omega,494.141997,-0.017238209511604097
Baseline-NN-MSE,omega,494.207997,-0.00644899833922255
Baseline-NN-MSE,omega,494.306997,-0.010958369054999889
Baseline-NN-MSE,omega,494.405997,0.013183038027364133
Baseline-NN-MSE,omega,494.471997,0.00943838306742617
Baseline-NN-MSE,omega,494.537997,0.018080601528914497
Baseline-NN-MSE,omega,494.603997,0.019148095099781534
Baseline-NN-MSE,omega,494.669997,0.017301383170492207
Baseline-NN-MSE,omega,494.735997,0.02519416660934444
Baseline-NN-MSE,omega,494.801997,0.02031958621589902
Baseline-NN-MSE,omega,494.900997,0.05431277901076885
Baseline-NN-MSE,omega,494.966997,0.022226942255142754
Baseline-NN-MSE,omega,495.032997,0.019547114439604052
Baseline-NN-MSE,omega,495.098997,0.024815102264236902
Baseline-NN-MSE,omega,495.164997,0.016799154723973822
Baseline-NN-MSE,omega,495.263997,0.03732337630785032
Baseline-NN-MSE,omega,495.329997,0.010238126252312657
Baseline-NN-MSE,omega,495.395997,0.0077094604022481805
Baseline-NN-MSE,omega,495.494997,-0.010802356064475827
Baseline-NN-MSE,omega,495.560997,-0.0018895565935124897
Baseline-NN-MSE,omega,495.659997,0.0015599683661444708
Baseline-NN-MSE,omega,495.725997,-0.013114844120970456
Baseline-NN-MSE,omega,495.791997,-0.012839562320602793
Baseline-NN-MSE,omega,495.857997,-0.019821375879231967
Baseline-NN-MSE,omega,495.956997,-0.008319440434454081
Baseline-NN-MSE,omega,496.055997,-0.04538694117339868
Baseline-NN-MSE,omega,496.154997,-0.024691790701438968
Baseline-NN-MSE,omega,496.220997,-0.010005473538145168
Baseline-NN-MSE,omega,496.286997,-0.009075570849671172
Baseline-NN-MSE,omega,496.385997,-0.008032398397912192
Baseline-NN-MSE,omega,496.451997,0.0033606522329573743
Baseline-NN-MSE,omega,496.517997,0.004957392621746826
Baseline-NN-MSE,omega,496.583997,0.0010471294144954735
Baseline-NN-MSE,omega,496.682997,-0.0014662737171402401
Baseline-NN-MSE,omega,496.748997,-0.0037237563244647
Baseline-NN-MSE,omega,496.814997,-0.005299701633986895
Baseline-NN-MSE,omega,496.880997,-0.004374182753557061
Baseline-NN-MSE,omega,496.979997,-0.0053414316371590345
Baseline-NN-MSE,omega,497.045997,-0.00980357593552586
Baseline-NN-MSE,omega,497.111997,-0.011510310415737156
Baseline-NN-MSE,omega,497.210997,-0.02901584711176799
Baseline-NN-MSE,omega,497.309997,-0.020554422384538203
Baseline-NN-MSE,omega,497.375997,-0.00997829484710383
Baseline-NN-MSE,omega,497.441997,-0.014307210947845476
Baseline-NN-MSE,omega,497.540997,-0.020950905360134588
Baseline-NN-MSE,omega,497.639997,-0.014573025919027177
Baseline-NN-MSE,omega,497.705997,-0.018739104773181643
Baseline-NN-MSE,omega,497.804997,-0.013917760756832449
Baseline-NN-MSE,omega,497.870997,-0.016680381216671203
Baseline-NN-MSE,omega,497.936997,-0.013910232940021031
Baseline-NN-MSE,omega,498.035997,-0.028236875674526513
Baseline-NN-MSE,omega,498.101997,-0.012087626508295538
Baseline-NN-MSE,omega,498.167997,-0.010753811601728338
Baseline-NN-MSE,omega,498.233997,-0.009902128237259528
Baseline-NN-MSE,omega,498.332997,-0.0076456141979837165
Baseline-NN-MSE,omega,498.398997,-0.007708886825075265
Baseline-NN-MSE,omega,498.464997,-0.005370770281236076
Baseline-NN-MSE,omega,498.563997,-0.013476278509508121
Baseline-NN-MSE,omega,498.629997,-0.00607348479831405
Baseline-NN-MSE,omega,498.695997,-0.007175789460686125
Baseline-NN-MSE,omega,498.761997,-0.008158189297795665
Baseline-NN-MSE,omega,498.827997,-0.01005481410258827
Baseline-NN-MSE,omega,498.893997,-0.010796463856266585
Baseline-NN-MSE,omega,498.959997,-0.009702293089790585
Baseline-NN-MSE,omega,499.025997,-0.011922057708670457
Baseline-NN-MSE,omega,499.091997,-0.012142392057120085
Baseline-NN-MSE,omega,499.157997,-0.014104512241056357
Baseline-NN-MSE,omega,499.223997,-0.014613349173400975
Baseline-NN-MSE,omega,499.289997,-0.013170854092768372
Baseline-NN-MSE,omega,499.388997,-0.015751037499821402
Baseline-NN-MSE,omega,499.454997,-0.013579525406626328
Baseline-NN-MSE,omega,499.520997,-0.015319553327517069
Baseline-NN-MSE,omega,499.586997,-0.015275036454385266
Baseline-NN-MSE,omega,499.652997,-0.016458411779653452
Baseline-NN-MSE,omega,499.751997,-0.015215336016933038
Baseline-NN-MSE,omega,499.817997,-0.013376879111298062
Baseline-NN-MSE,omega,499.883997,-0.013505116277884095
Baseline-NN-MSE,omega,499.982997,-0.02744479588132153
Baseline-NN-MSE,omega,500.048997,-0.016132007061167346
Baseline-NN-MSE,omega,500.114997,-0.016770991328277002
Baseline-NN-MSE,omega,500.246997,-0.05108409255403619
Baseline-NN-MSE,omega,500.312997,-0.019044246553256837
Baseline-NN-MSE,omega,500.378997,-0.01653720304510917
Baseline-NN-MSE,omega,500.444997,-0.017625422041853717
Baseline-NN-MSE,omega,500.543997,-0.03712503330114887
Baseline-NN-MSE,omega,500.609997,-0.02139998922472699
Baseline-NN-MSE,omega,500.675997,-0.020571566733455792
Baseline-NN-MSE,omega,500.741997,-0.017863505699141854
Baseline-NN-MSE,omega,500.873997,-0.05858212348190105
Baseline-NN-MSE,omega,500.939997,-0.01698182129575311
