t_run_s,state,e_y_m,heading_error_rad,v_x_mps,steering_cmd_rad,speed_cmd_mps,mpc_solve_time_ms,pos_x_m,pos_y_m,lap_idx
3.7589,RUNNING_PP,2.61447,-0.02490,0.6516,-0.25034,29.3987,0.8806,-384.18805,-234.61031,0
3.7788,RUNNING_PP,2.60834,-0.03414,0.7783,-0.24891,29.3452,0.8806,-384.14111,-234.55672,0
3.7994,RUNNING_PP,2.60834,-0.03414,0.8133,-0.24891,29.3452,0.8806,-384.12335,-234.53685,0
3.8187,RUNNING_PP,2.60834,-0.03414,0.8663,-0.24379,29.2182,0.8806,-384.10452,-234.51579,0
3.8395,RUNNING_PP,2.60007,-0.04410,0.9226,-0.24005,29.1299,0.8806,-384.08447,-234.49352,0
3.8588,RUNNING_PP,2.59339,-0.05190,1.0206,-0.24005,29.1299,0.8806,-384.04108,-234.44566,0
3.8790,RUNNING_PP,2.59339,-0.05190,1.0723,-0.23339,28.9752,0.7801,-384.01764,-234.42001,0
3.8991,RUNNING_PP,2.58562,-0.06062,1.1233,-0.23087,28.9233,0.7801,-383.99292,-234.39317,0
3.9195,RUNNING_PP,2.58125,-0.06517,1.1744,-0.22825,28.8721,0.7801,-383.96698,-234.36520,0
3.9387,RUNNING_PP,2.58125,-0.06517,1.2296,-0.22825,28.8721,0.4123,-383.93967,-234.33607,0
3.9595,RUNNING_PP,2.56556,-0.07981,1.3378,-0.22248,28.7656,0.4123,-383.88052,-234.27386,0
3.9791,RUNNING_PP,2.55971,-0.08491,1.3957,-0.21643,28.6585,0.3946,-383.84897,-234.24074,0
3.9991,RUNNING_PP,2.55331,-0.09016,1.4533,-0.21346,28.6000,0.3946,-383.81592,-234.20650,0
4.0192,RUNNING_PP,2.54644,-0.09562,1.5125,-0.21034,28.5422,0.3946,-383.78140,-234.17107,0
4.0389,RUNNING_PP,2.53103,-0.10683,1.6318,-0.20706,28.4826,0.6497,-383.70773,-234.09668,0
4.0590,RUNNING_PP,2.53103,-0.10683,1.6318,-0.20013,28.3632,0.6497,-383.70773,-234.09668,0
4.0797,RUNNING_PP,2.53103,-0.10683,1.7533,-0.20013,28.3632,0.7613,-383.62796,-234.01740,0
4.0992,RUNNING_PP,2.50340,-0.12471,1.8179,-0.20013,28.3632,0.7613,-383.58511,-233.97624,0
4.1198,RUNNING_PP,2.49319,-0.13088,1.8880,-0.19261,28.2400,0.7613,-383.54108,-233.93347,0
4.1390,RUNNING_PP,2.47050,-0.14354,2.0116,-0.18449,28.1060,0.4658,-383.44772,-233.84456,0
4.1588,RUNNING_PP,2.47050,-0.14354,2.0116,-0.18449,28.1060,0.4658,-383.44772,-233.84456,0
4.1792,RUNNING_PP,2.44389,-0.15673,2.1439,-0.17582,27.9817,0.5869,-383.34641,-233.75143,0
4.1989,RUNNING_PP,2.42950,-0.16331,2.2117,-0.17582,27.9817,0.5869,-383.29312,-233.70312,0
4.2205,RUNNING_PP,2.41459,-0.16994,2.2783,-0.16142,27.7839,0.5869,-383.23816,-233.65340,0
4.2396,RUNNING_PP,2.39875,-0.17652,2.3463,-0.15641,27.7172,0.7336,-383.18115,-233.60248,0
4.2592,RUNNING_PP,2.36421,-0.18969,2.4850,-0.15127,27.6492,0.7336,-383.06137,-233.49757,0
4.2789,RUNNING_PP,2.36421,-0.18969,2.4850,-0.15127,27.6492,0.4738,-383.06137,-233.49757,0
4.2996,RUNNING_PP,2.36421,-0.18969,2.6250,-0.14058,27.5115,0.4738,-382.93359,-233.38759,0
4.3192,RUNNING_PP,2.32623,-0.20296,2.6960,-0.14058,27.5115,0.4738,-382.86649,-233.33098,0
4.3396,RUNNING_PP,2.30561,-0.20971,2.7685,-0.12335,27.3000,0.7438,-382.79715,-233.27318,0
4.3593,RUNNING_PP,2.26137,-0.22311,2.8352,-0.12335,27.3000,0.7438,-382.72574,-233.21390,0
4.3789,RUNNING_PP,2.26137,-0.22311,2.8352,-0.11729,27.2278,0.3821,-382.72574,-233.21390,0
4.3986,RUNNING_PP,2.26137,-0.22311,3.0612,-0.11105,27.1601,0.3821,-382.49728,-233.02975,0
4.4188,RUNNING_PP,2.15886,-0.24783,3.1363,-0.11105,27.1601,0.3821,-382.41684,-232.96606,0
4.4398,RUNNING_PP,2.13073,-0.24783,3.2132,-0.09229,26.9949,0.3743,-382.33456,-232.90141,0
4.4590,RUNNING_PP,2.10167,-0.25939,3.2885,-0.08000,26.7844,0.3743,-382.25003,-232.83527,0
4.4790,RUNNING_PP,2.03911,-0.26972,3.4418,-0.07387,26.7089,0.2989,-382.07309,-232.69975,0
4.4996,RUNNING_PP,2.03911,-0.26972,3.4418,-0.06152,26.5564,0.2989,-382.07309,-232.69975,0
4.5188,RUNNING_PP,1.97242,-0.27924,3.5955,-0.06152,26.5564,0.2989,-381.88736,-232.55922,0
4.5394,RUNNING_PP,1.93733,-0.28389,3.6731,-0.04909,26.4029,0.6527,-381.79108,-232.48724,0
4.5589,RUNNING_PP,1.86374,-0.29230,3.8311,-0.04909,26.4029,0.6527,-381.59155,-232.33957,0
4.5790,RUNNING_PP,1.82528,-0.29600,3.9107,-0.03004,26.1675,0.6399,-381.48831,-232.26381,0
4.5989,RUNNING_PP,1.82528,-0.29600,3.9107,-0.03004,26.1675,0.6399,-381.48831,-232.26381,0
