scenario,signal,series,t_s,value
ours,front_sum_fy,estimate,799.292996,360.90276141164725
ours,front_sum_fy,estimate,799.358996,359.6675438881598
ours,front_sum_fy,estimate,799.424996,348.2233153649998
ours,front_sum_fy,estimate,799.490996,345.4580719591644
ours,front_sum_fy,estimate,799.556996,368.68092336275544
ours,front_sum_fy,estimate,799.622996,361.998444257639
ours,front_sum_fy,estimate,799.688996,371.6672893531803
ours,front_sum_fy,estimate,799.721996,403.7144299224374
ours,front_sum_fy,estimate,799.754996,376.9557814231407
ours,front_sum_fy,estimate,799.820996,400.42637670610713
ours,front_sum_fy,estimate,799.886996,382.16508230818584
ours,front_sum_fy,estimate,799.919996,381.4319250852278
ours,front_sum_fy,estimate,799.952996,389.5873057107342
ours,front_sum_fy,estimate,800.018996,387.3961754876799
ours,front_sum_fy,estimate,800.084996,386.65605370899414
ours,front_sum_fy,estimate,800.117996,380.73855090895086
ours,front_sum_fy,estimate,800.150996,376.5175541450383
ours,front_sum_fy,estimate,800.282996,363.5692816331631
ours,front_sum_fy,estimate,800.315996,357.11095175580306
ours,front_sum_fy,estimate,800.348996,357.74939944234507
ours,front_sum_fy,estimate,800.414996,338.94788070694545
ours,front_sum_fy,estimate,800.480996,325.1898752705307
ours,front_sum_fy,estimate,800.546996,317.0518913297612
ours,front_sum_fy,estimate,800.612996,307.4589910518236
ours,front_sum_fy,estimate,800.678996,289.41129592273404
ours,front_sum_fy,estimate,800.744996,281.4828342395788
ours,front_sum_fy,estimate,800.810996,278.2280797835364
ours,front_sum_fy,estimate,800.876996,280.2895142933077
ours,front_sum_fy,estimate,800.942996,294.40159771213257
ours,front_sum_fy,estimate,801.008996,273.5038169682221
ours,front_sum_fy,estimate,801.041996,256.9536746081361
ours,front_sum_fy,estimate,801.074996,252.18832825308394
ours,front_sum_fy,estimate,801.140996,263.3687718982908
ours,front_sum_fy,estimate,801.206996,268.737257171399
ours,front_sum_fy,estimate,801.239996,267.1582512178243
ours,front_sum_fy,estimate,801.272996,265.3701852770212
ours,front_sum_fy,estimate,801.338996,266.5245251372661
ours,front_sum_fy,estimate,801.404996,284.2926827287444
ours,front_sum_fy,estimate,801.437996,280.6655405687184
ours,front_sum_fy,estimate,801.470996,280.09294085477495
ours,front_sum_fy,estimate,801.536996,282.03716009198297
ours,front_sum_fy,estimate,801.602996,317.71904755998116
ours,front_sum_fy,estimate,801.635996,314.1252419871765
ours,front_sum_fy,estimate,801.668996,310.7496322041512
ours,front_sum_fy,estimate,801.734996,323.87464139957785
ours,front_sum_fy,estimate,801.800996,337.34678136125365
ours,front_sum_fy,estimate,801.833996,337.64566035946643
ours,front_sum_fy,estimate,801.866996,341.20039842110685
ours,front_sum_fy,estimate,801.932996,339.69613033888095
ours,front_sum_fy,estimate,801.998996,380.3929991015747
ours,front_sum_fy,estimate,802.031996,379.2191061222055
ours,front_sum_fy,estimate,802.064996,375.3753939875038
ours,front_sum_fy,estimate,802.097996,375.71222120541995
ours,front_sum_fy,estimate,802.130996,373.48472607032255
ours,front_sum_fy,estimate,802.196996,410.2194877414855
ours,front_sum_fy,estimate,802.361996,419.8347183215465
ours,front_sum_fy,estimate,802.526996,456.19775206417853
ours,front_sum_fy,estimate,802.691996,470.9690877953336
ours,front_sum_fy,estimate,802.856996,517.074869297316
ours,front_sum_fy,estimate,803.021996,539.7674142030872
ours,front_sum_fy,estimate,803.186996,502.9358429780359
ours,front_sum_fy,estimate,803.351996,451.1546478704562
ours,front_sum_fy,estimate,803.516996,430.0672695073297
ours,front_sum_fy,estimate,803.582996,368.0027594747634
ours,front_sum_fy,estimate,803.615996,370.4309979706102
ours,front_sum_fy,estimate,803.681996,345.2534177161906
ours,front_sum_fy,estimate,803.714996,339.7071724961809
ours,front_sum_fy,estimate,803.747996,326.03290329129663
ours,front_sum_fy,estimate,803.813996,312.9178911713854
ours,front_sum_fy,estimate,803.879996,294.22225376836144
ours,front_sum_fy,estimate,803.945996,282.9129934194385
ours,front_sum_fy,estimate,804.011996,282.2634877570587
ours,front_sum_fy,estimate,804.077996,269.71393388533147
ours,front_sum_fy,estimate,804.143996,291.6056637171746
ours,front_sum_fy,estimate,804.209996,264.83548873400264
ours,front_sum_fy,estimate,804.242996,259.60724714027833
ours,front_sum_fy,estimate,804.275996,255.57284149585814
ours,front_sum_fy,estimate,804.341996,247.4776677444037
ours,front_sum_fy,estimate,804.407996,251.32685726859975
ours,front_sum_fy,estimate,804.440996,258.13064356384996
ours,front_sum_fy,estimate,804.473996,250.5690634821139
ours,front_sum_fy,estimate,804.539996,244.05480568635915
ours,front_sum_fy,estimate,804.605996,248.88503342946962
ours,front_sum_fy,estimate,804.638996,262.9951752525937
ours,front_sum_fy,estimate,804.671996,250.3139751056426
ours,front_sum_fy,estimate,804.737996,246.2621386375141
ours,front_sum_fy,estimate,804.803996,249.9543627446102
ours,front_sum_fy,estimate,804.836996,248.09162400904626
ours,front_sum_fy,estimate,804.869996,251.13770161367142
ours,front_sum_fy,estimate,804.935996,258.27553600435976
ours,front_sum_fy,estimate,805.001996,258.59719296709534
ours,front_sum_fy,estimate,805.067996,271.9066933195294
ours,front_sum_fy,estimate,805.133996,308.46261147761754
ours,front_sum_fy,estimate,805.199996,277.60485898768127
ours,front_sum_fy,estimate,805.265996,280.6633648849771
ours,front_sum_fy,estimate,805.331996,278.42414799742
ours,front_sum_fy,estimate,805.397996,333.1854333400663
ours,front_sum_fy,estimate,805.463996,271.7204473242719
ours,front_sum_fy,estimate,805.529996,257.579604085616
ours,front_sum_fy,estimate,805.562996,250.8463060038951
ours,front_sum_fy,estimate,805.595996,257.4470243920656
ours,front_sum_fy,estimate,805.661996,228.75521200454207
ours,front_sum_fy,estimate,805.727996,206.31191504269776
ours,front_sum_fy,estimate,805.760996,207.45779578791792
ours,front_sum_fy,estimate,805.793996,222.96597780417233
ours,front_sum_fy,estimate,805.859996,167.2780702376085
ours,front_sum_fy,estimate,805.925996,155.88592245491958
ours,front_sum_fy,estimate,805.958996,149.7054865105249
ours,front_sum_fy,estimate,805.991996,144.24061352153893
ours,front_sum_fy,estimate,806.057996,89.16893581661388
ours,front_sum_fy,estimate,806.123996,92.06997647056428
ours,front_sum_fy,estimate,806.189996,80.86724839909621
ours,front_sum_fy,estimate,806.255996,31.695739581782426
ours,front_sum_fy,estimate,806.321996,27.37442319805237
ours,front_sum_fy,estimate,806.387996,30.03823026198158
ours,front_sum_fy,estimate,806.453996,-17.336157016952157
ours,front_sum_fy,estimate,806.519996,-18.869020075901027
ours,front_sum_fy,estimate,806.585996,-15.768586147423555
ours,front_sum_fy,estimate,806.651996,-51.278203216343954
ours,front_sum_fy,estimate,806.717996,-54.15584875609291
ours,front_sum_fy,estimate,806.783996,-55.21619737512596
ours,front_sum_fy,estimate,806.849996,-70.72431315186485
ours,front_sum_fy,estimate,806.882996,-67.5106210236327
ours,front_sum_fy,estimate,806.915996,-68.49408191186467
ours,front_sum_fy,estimate,806.981996,-59.79253539003112
ours,front_sum_fy,estimate,807.047996,-81.47877387234902
ours,front_sum_fy,estimate,807.080996,-74.2996858813974
ours,front_sum_fy,estimate,807.113996,-74.67807234858967
ours,front_sum_fy,estimate,807.179996,-71.64852456357283
ours,front_sum_fy,estimate,807.245996,-81.69167485737123
ours,front_sum_fy,estimate,807.278996,-81.89267008358892
ours,front_sum_fy,estimate,807.311996,-78.2756720829492
ours,front_sum_fy,estimate,807.377996,-75.68309524920551
ours,front_sum_fy,estimate,807.443996,-76.59008189592109
ours,front_sum_fy,estimate,807.509996,-92.11682703078324
ours,front_sum_fy,estimate,807.575996,-95.35912682279994
ours,front_sum_fy,estimate,807.641996,-96.14490096791309
ours,front_sum_fy,estimate,807.707996,-113.1240687654621
ours,front_sum_fy,estimate,807.773996,-109.12299379404615
ours,front_sum_fy,estimate,807.839996,-110.63062568422339
ours,front_sum_fy,estimate,807.905996,-148.76280731264666
ours,front_sum_fy,estimate,807.971996,-154.38209268920278
ours,front_sum_fy,estimate,808.037996,-156.14382701565629
ours,front_sum_fy,estimate,808.103996,-179.21447125575793
ours,front_sum_fy,estimate,808.169996,-200.18276186804985
ours,front_sum_fy,estimate,808.202996,-197.8886121720933
ours,front_sum_fy,estimate,808.235996,-208.89854525665922
ours,front_sum_fy,estimate,808.301996,-226.82304944787768
ours,front_sum_fy,estimate,808.367996,-241.82774129021485
ours,front_sum_fy,estimate,808.400996,-243.3863182360819
ours,front_sum_fy,estimate,808.433996,-251.45790241913988
ours,front_sum_fy,estimate,808.499996,-286.77418488942897
ours,front_sum_fy,estimate,808.565996,-304.2115251758871
ours,front_sum_fy,estimate,808.598996,-311.9023525338376
ours,front_sum_fy,estimate,808.631996,-313.83412858853103
ours,front_sum_fy,estimate,808.697996,-339.77109354556785
ours,front_sum_fy,estimate,808.763996,-365.8009010499446
ours,front_sum_fy,estimate,808.829996,-360.6954211417339
ours,front_sum_fy,estimate,808.895996,-390.8598924573133
ours,front_sum_fy,estimate,808.961996,-396.5798962430024
ours,front_sum_fy,estimate,809.027996,-405.7284048129024
ours,front_sum_fy,estimate,809.093996,-420.1247675578139
ours,front_sum_fy,estimate,809.159996,-458.69599409603666
ours,front_sum_fy,estimate,809.225996,-473.7863803678382
ours,front_sum_fy,estimate,809.291996,-484.3413792733189
ours,front_sum_fy,estimate,809.357996,-497.92793493863746
ours,front_sum_fy,estimate,809.423996,-497.1755922279291
ours,front_sum_fy,estimate,809.489996,-483.7400166359161
ours,front_sum_fy,estimate,809.522996,-487.4068098269355
ours,front_sum_fy,estimate,809.555996,-499.94156348888987
ours,front_sum_fy,estimate,809.621996,-482.4071559987831
ours,front_sum_fy,estimate,809.687996,-477.41523862549565
ours,front_sum_fy,estimate,809.720996,-468.86990262322206
ours,front_sum_fy,estimate,809.753996,-456.81837976855377
ours,front_sum_fy,estimate,809.819996,-451.04414223461697
ours,front_sum_fy,estimate,809.918996,-472.22924561200574
ours,front_sum_fy,estimate,809.951996,-441.6558027106346
ours,front_sum_fy,estimate,810.017996,-426.7132297082494
ours,front_sum_fy,estimate,810.083996,-407.82576144170076
ours,front_sum_fy,estimate,810.149996,-424.8400856019773
ours,front_sum_fy,estimate,810.215996,-411.8824273559492
ours,front_sum_fy,estimate,810.281996,-410.828925276075
ours,front_sum_fy,estimate,810.347996,-434.06723229579484
ours,front_sum_fy,estimate,810.413996,-449.3817410867224
ours,front_sum_fy,estimate,810.479996,-435.8500743099793
ours,front_sum_fy,estimate,810.545996,-453.58491572139445
ours,front_sum_fy,estimate,810.611996,-449.11603892617893
ours,front_sum_fy,estimate,810.677996,-439.1681277666505
ours,front_sum_fy,estimate,810.743996,-438.1714904621185
ours,front_sum_fy,estimate,810.809996,-440.4031087851874
ours,front_sum_fy,estimate,810.842996,-439.83308431506083
ours,front_sum_fy,estimate,810.875996,-425.4489724529621
ours,front_sum_fy,estimate,810.941996,-432.81776722498716
ours,front_sum_fy,estimate,811.007996,-486.58089678945885
ours,front_sum_fy,estimate,811.040996,-444.643457054885
ours,front_sum_fy,estimate,811.073996,-409.61122121788463
ours,front_sum_fy,estimate,811.139996,-411.6400083736895
ours,front_sum_fy,estimate,811.205996,-412.6690812150646
ours,front_sum_fy,estimate,811.238996,-404.8398168472944
ours,front_sum_fy,estimate,811.271996,-388.84562459976456
ours,front_sum_fy,estimate,811.337996,-393.9055458100562
ours,front_sum_fy,estimate,811.403996,-383.8782507336132
ours,front_sum_fy,estimate,811.469995,-384.56718393498807
ours,front_sum_fy,estimate,811.535996,-394.70441806581755
ours,front_sum_fy,estimate,811.601996,-390.46781336695983
ours,front_sum_fy,estimate,811.634996,-389.44078164135533
ours,front_sum_fy,estimate,811.667996,-381.0906497203748
ours,front_sum_fy,estimate,811.733996,-425.72721279771065
ours,front_sum_fy,estimate,811.799996,-382.92355817566227
ours,front_sum_fy,estimate,811.865996,-373.6813618317133
ours,front_sum_fy,estimate,811.931996,-393.5138224595614
ours,front_sum_fy,estimate,811.997996,-395.61173842682376
ours,front_sum_fy,estimate,812.063996,-388.2600262476184
ours,front_sum_fy,estimate,812.129996,-405.11015485559494
ours,front_sum_fy,estimate,812.162996,-414.72105354717854
ours,front_sum_fy,estimate,812.195996,-411.2131851416402
ours,front_sum_fy,estimate,812.261996,-416.13677223472547
ours,front_sum_fy,estimate,812.327996,-425.32476210732244
ours,front_sum_fy,estimate,812.360996,-434.6750864542492
ours,front_sum_fy,estimate,812.393996,-435.9004963623326
ours,front_sum_fy,estimate,812.459996,-438.6365274072584
ours,front_sum_fy,estimate,812.525995,-461.7537535821849
ours,front_sum_fy,estimate,812.558995,-456.8872855994557
ours,front_sum_fy,estimate,812.591996,-459.8268115644915
ours,front_sum_fy,estimate,812.657996,-456.56339317251263
ours,front_sum_fy,estimate,812.723996,-490.3985198975033
ours,front_sum_fy,estimate,812.789996,-473.75317550831346
ours,front_sum_fy,estimate,812.855996,-472.3826306369889
ours,front_sum_fy,estimate,812.921996,-471.13087458917437
ours,front_sum_fy,estimate,812.987996,-473.7648310560248
ours,front_sum_fy,estimate,813.053996,-466.9366116084234
ours,front_sum_fy,estimate,813.185996,-457.704959250565
ours,front_sum_fy,estimate,813.251996,-450.4178352776814
ours,front_sum_fy,estimate,813.317996,-450.9293952007341
ours,front_sum_fy,estimate,813.383996,-430.25209675492204
ours,front_sum_fy,estimate,813.449996,-438.11962194487603
ours,front_sum_fy,estimate,813.482996,-437.681176140737
ours,front_sum_fy,estimate,813.515996,-485.04956836101496
ours,front_sum_fy,estimate,813.581995,-422.11227128312714
ours,front_sum_fy,estimate,813.647996,-425.8206549366376
ours,front_sum_fy,estimate,813.680996,-427.85534062196746
ours,front_sum_fy,estimate,813.713996,-429.9283984877559
ours,front_sum_fy,estimate,813.779996,-422.48346366735063
ours,front_sum_fy,estimate,813.845996,-432.20816704850324
ours,front_sum_fy,estimate,813.878996,-432.7142376124229
ours,front_sum_fy,estimate,813.911996,-422.26866604237455
ours,front_sum_fy,estimate,813.977996,-417.72929509932226
ours,front_sum_fy,estimate,814.043996,-428.9513164225342
ours,front_sum_fy,estimate,814.109996,-436.1579106206791
ours,front_sum_fy,estimate,814.175996,-458.42407802273107
ours,front_sum_fy,estimate,814.241996,-445.5301006278575
ours,front_sum_fy,estimate,814.307996,-440.5304175963153
ours,front_sum_fy,estimate,814.373996,-467.8859656268162
ours,front_sum_fy,estimate,814.439996,-464.01670416100944
ours,front_sum_fy,estimate,814.505996,-471.0126422235809
ours,front_sum_fy,estimate,814.571995,-483.4731899836876
ours,front_sum_fy,estimate,814.637995,-464.57239222344185
ours,front_sum_fy,estimate,814.703996,-466.57144189118446
ours,front_sum_fy,estimate,814.769996,-523.5181631139764
ours,front_sum_fy,estimate,814.802996,-494.44423354498474
ours,front_sum_fy,estimate,814.835996,-479.2086762138117
ours,front_sum_fy,estimate,814.901996,-453.95763448142566
ours,front_sum_fy,estimate,814.967996,-467.88919148840955
ours,front_sum_fy,estimate,815.000996,-465.1987109070009
ours,front_sum_fy,estimate,815.033996,-452.11668399375753
ours,front_sum_fy,estimate,815.099996,-466.47333171376283
ours,front_sum_fy,estimate,815.165996,-456.6228187887741
ours,front_sum_fy,estimate,815.198996,-449.90845408169537
ours,front_sum_fy,estimate,815.231996,-442.9603103250495
ours,front_sum_fy,estimate,815.297996,-433.7007241289308
ours,front_sum_fy,estimate,815.363996,-439.75321489977205
ours,front_sum_fy,estimate,815.396996,-431.0960050999289
ours,front_sum_fy,estimate,815.429996,-426.5564866948127
ours,front_sum_fy,estimate,815.495996,-425.3290623554671
ours,front_sum_fy,estimate,815.561996,-424.9312178249606
ours,front_sum_fy,estimate,815.627995,-422.25087305552887
ours,front_sum_fy,estimate,815.693995,-421.10068880433613
ours,front_sum_fy,estimate,815.759996,-437.4735457198566
ours,front_sum_fy,estimate,815.825996,-490.75783597030255
ours,front_sum_fy,estimate,815.891996,-441.2291948519171
ours,front_sum_fy,estimate,815.957996,-430.81457978037906
ours,front_sum_fy,estimate,816.023996,-453.6542165966348
ours,front_sum_fy,estimate,816.089996,-451.49052064343306
ours,front_sum_fy,estimate,816.122996,-449.77642449197606
ours,front_sum_fy,estimate,816.155996,-454.77678262902384
ours,front_sum_fy,estimate,816.221996,-460.19410203116115
ours,front_sum_fy,estimate,816.287996,-470.4747463120747
ours,front_sum_fy,estimate,816.320996,-466.35964980868414
ours,front_sum_fy,estimate,816.353996,-472.5971483463819
