stamp_sec,fl_fy_gt,fl_fy_est,fr_fy_gt,fr_fy_est,rl_fy_gt,rl_fy_est,rr_fy_gt,rr_fy_est,front_sum_gt,front_sum_est,rear_sum_gt,rear_sum_est,total_sum_gt,total_sum_est
1789402240.775355,-3.8538761138916016,-2.9356010471507368,-3.956496477127075,-3.0893747239977007,-8.668478012084961,-8.797436684345653,-8.935587882995605,-9.283066346249315,-7.810372591018677,-6.024975771148437,-17.604065895080566,-18.08050303059497,-25.414438486099243,-24.105478801743406
1789402240.940355,-4.392602920532227,-3.4217162141452024,-4.623599529266357,-3.5977538072825888,-7.713546276092529,-8.022026573647192,-8.137009620666504,-8.449928192952163,-9.016202449798584,-7.019470021427791,-15.850555896759033,-16.471954766599353,-24.866758346557617,-23.491424788027146
1789402241.105355,-4.462401390075684,-3.4895369813174386,-4.685861587524414,-3.6580411694566433,-8.202459335327148,-8.560932299552253,-8.669770240783691,-9.023074520847027,-9.148262977600098,-7.147578150774082,-16.87222957611084,-17.58400682039928,-26.020492553710938,-24.731584971173362
1789402241.270355,-3.5132555961608887,-2.7783961584608803,-3.702838182449341,-2.914493360269356,-7.9330244064331055,-8.399000366855685,-8.394256591796875,-8.886456829553358,-7.2160937786102295,-5.692889518730237,-16.32728099822998,-17.28545719640904,-23.54337477684021,-22.978346715139278
1789402241.435355,-3.987363338470459,-3.1592438083302374,-4.213865280151367,-3.328382603662902,-8.884320259094238,-9.48958799630931,-9.41083812713623,-10.025657905746863,-8.201228618621826,-6.487626411993139,-18.29515838623047,-19.515245902056172,-26.496387004852295,-26.002872314049313
1789402241.6003551,-3.276553153991699,-2.6265737750244758,-3.4627976417541504,-2.7651204932936957,-8.301087379455566,-8.959691444304227,-8.788899421691895,-9.448803353450485,-6.73935079574585,-5.3916942683181714,-17.08998680114746,-18.408494797754713,-23.82933759689331,-23.800189066072885
1789402241.765355,-2.775740385055542,-2.23545095489135,-2.9352264404296875,-2.352826605324793,-8.190673828125,-8.897171758308268,-8.675860404968262,-9.383182104915917,-5.7109668254852295,-4.588277560216143,-16.86653423309326,-18.280353863224185,-22.57750105857849,-22.868631423440327
1789402241.798355,-2.814394950866699,-2.270163038771346,-2.97645902633667,-2.389410725499474,-8.22811222076416,-8.950248798209957,-8.713724136352539,-9.43322976699953,-5.790853977203369,-4.65957376427082,-16.9418363571167,-18.383478565209487,-22.73269033432007,-23.043052329480307
1789402241.864355,-2.316817283630371,-1.8742020153076357,-2.444157361984253,-1.9859051784577,-8.003125190734863,-8.703931911627794,-8.472970008850098,-9.164944563432082,-4.760974645614624,-3.8601071937653355,-16.47609519958496,-17.868876475059878,-21.237069845199585,-21.728983668825215
1789402241.897355,-0.9500522613525391,-0.7751324120730342,-1.0075017213821411,-0.8176305248099802,-6.956484317779541,-7.592875809797205,-7.342115879058838,-7.94520848036121,-1.9575539827346802,-1.5927629368830143,-14.298600196838379,-15.538084290158416,-16.25615417957306,-17.13084722704143
1789402241.963355,-3.08852481842041,-2.5082542721158583,-3.267341375350952,-2.639894410948941,-8.487027168273926,-9.294955247944907,-8.986586570739746,-9.784410909345038,-6.355866193771362,-5.148148683064799,-17.473613739013672,-19.079366157289947,-23.829479932785034,-24.227514840354747
1789402241.996355,-1.9293473958969116,-1.573092706460413,-2.0379090309143066,-1.6493457002632088,-7.5669026374816895,-8.299435218592487,-8.040338516235352,-8.834494870550463,-3.9672564268112183,-3.222438406723622,-15.607241153717041,-17.13393008914295,-19.57449758052826,-20.356368495866572
1789402242.062355,-3.0694854259490967,-2.506965556831197,-3.2461447715759277,-2.635383986493158,-8.95395565032959,-9.911150646892121,-9.483048439025879,-10.436241610649219,-6.315630197525024,-5.142349543324355,-18.43700408935547,-20.34739225754134,-24.752634286880493,-25.489741800865694
1789402242.095355,-3.251588821411133,-2.6574576429738346,-3.4371445178985596,-2.7995728265005715,-8.976982116699219,-9.889688943590436,-9.50964641571045,-10.415749806682447,-6.688733339309692,-5.457030469474406,-18.486628532409668,-20.305438750272884,-25.17536187171936,-25.762469219747288
1789402242.161355,-3.2050833702087402,-2.628494012121044,-3.39107084274292,-2.764964679034027,-9.024120330810547,-9.963829179302465,-9.561295509338379,-10.49355976763325,-6.59615421295166,-5.393458691155072,-18.585415840148926,-20.457388946935716,-25.181570053100586,-25.850847638090787
1789402242.194355,-3.245349168777466,-2.6631889022597712,-3.4339215755462646,-2.801965264571436,-9.077936172485352,-10.034178257954173,-9.621024131774902,-10.571934686270874,-6.6792707443237305,-5.465154166831207,-18.698960304260254,-20.606112944225046,-25.378231048583984,-26.07126711105625
1789402242.227355,-2.545576333999634,-2.0909674281471706,-2.693941116333008,-2.1989683857604625,-8.826626777648926,-9.767648645988498,-9.363746643066406,-10.31892406841909,-5.239517450332642,-4.289935813907633,-18.190373420715332,-20.086572714407588,-23.429890871047974,-24.37650852831522
1789402242.293355,-3.0950839519500732,-2.545997872142453,-3.276473045349121,-2.679328756020546,-9.137577056884766,-10.14655469072605,-9.686180114746094,-10.690688018920815,-6.371556997299194,-5.225326628163,-18.82375717163086,-20.837242709646866,-25.195314168930054,-26.062569337809865
1789402242.326355,-2.6927289962768555,-2.2185016755102316,-2.8445608615875244,-2.338573696761848,-8.840302467346191,-9.833725404076755,-9.364524841308594,-10.345659866706507,-5.53728985786438,-4.557075372272079,-18.204827308654785,-20.179385270783264,-23.742117166519165,-24.736460643055345
1789402242.359355,-2.6734507083892822,-2.2123547237560532,-2.827976703643799,-2.3242337544025142,-8.856365203857422,-9.859058644573603,-9.37708568572998,-10.36224759493933,-5.501427412033081,-4.536588478158567,-18.233450889587402,-20.221306239512934,-23.734878301620483,-24.7578947176715
1789402242.392355,-3.178334951400757,-2.629307999669689,-3.364487409591675,-2.7661033234889696,-9.269815444946289,-10.325181055749173,-9.824623107910156,-10.870764741616863,-6.542822360992432,-5.395411323158658,-19.094438552856445,-21.195945797366036,-25.637260913848877,-26.591357120524695
1789402242.425355,-2.6724050045013428,-2.2084645616273906,-2.830740451812744,-2.324402697643261,-9.20758056640625,-10.266217610920357,-9.789100646972656,-10.892010192555462,-5.503145456314087,-4.532867259270652,-18.996681213378906,-21.158227803475818,-24.499826669692993,-25.69109506274647
1789402242.491355,-3.1695938110351562,-2.6238618384264822,-3.3555307388305664,-2.7591917884547916,-9.397625923156738,-10.528923233306072,-9.961627960205078,-11.085661153715446,-6.525124549865723,-5.383053626881274,-19.359253883361816,-21.614584387021516,-25.88437843322754,-26.99763801390279
1789402242.524355,-3.071415424346924,-2.5441066207366965,-3.241178512573242,-2.6573203790269058,-9.342909812927246,-10.4526761910065,-9.903446197509766,-11.003165521436857,-6.312593936920166,-5.201426999763602,-19.24635601043701,-21.45584171244336,-25.558949947357178,-26.65726871220696
1789402242.557355,-4.136185169219971,-3.4271341676473086,-4.39638614654541,-3.6044329345349455,-10.31521987915039,-11.533209089954333,-10.96668815612793,-12.207190929150471,-8.53257131576538,-7.031567102182255,-21.28190803527832,-23.740400019104804,-29.8144793510437,-30.77196712128706
1789402242.623355,-2.4961130619049072,-2.0707216313576597,-2.646897315979004,-2.1820287512523713,-9.460439682006836,-10.59370694017918,-10.041572570800781,-11.176121582833542,-5.143010377883911,-4.2527503826100315,-19.502012252807617,-21.76982852301272,-24.64502263069153,-26.02257890562275
1789402242.6893551,-2.710624933242798,-2.250414010768098,-2.876737356185913,-2.374929182661412,-9.411415100097656,-10.508213104871777,-9.99800968170166,-11.097716909594016,-5.587362289428711,-4.62534319342951,-19.409424781799316,-21.60593001446579,-24.996787071228027,-26.2312732078953
1789402242.7223551,-2.410675287246704,-2.0035554904227832,-2.557422399520874,-2.112262346202726,-9.155252456665039,-10.279132576210992,-9.71818733215332,-10.841843987197974,-4.968097686767578,-4.115817836625509,-18.87343978881836,-21.120976563408966,-23.841537475585938,-25.236794400034476
1789402242.7553551,-3.0441086292266846,-2.532075636586967,-3.244889736175537,-2.6697511484087166,-9.679683685302734,-10.87050123218374,-10.292394638061523,-11.499570460303055,-6.288998365402222,-5.201826784995683,-19.972078323364258,-22.370071692486796,-26.26107668876648,-27.571898477482478
1789402242.821355,-1.6811342239379883,-1.3955875122332586,-1.7863444089889526,-1.4732265559441553,-8.990558624267578,-10.113313392164374,-9.548016548156738,-10.672682848648673,-3.467478632926941,-2.868814068177414,-18.538575172424316,-20.78599624081305,-22.006053805351257,-23.654810308990463
1789402242.887355,-2.189832925796509,-1.8217921355060125,-2.3270554542541504,-1.9245687962578417,-8.981293678283691,-10.071185683661668,-9.544949531555176,-10.638307119136373,-4.516888380050659,-3.746360931763854,-18.526243209838867,-20.70949280279804,-23.043131589889526,-24.45585373456189
1789402242.953355,-2.9353854656219482,-2.4470934521867265,-3.153599262237549,-2.5890519740050575,-9.634227752685547,-10.827028410724912,-10.262557029724121,-11.483672893244114,-6.088984727859497,-5.0361454261917835,-19.896784782409668,-22.310701303969026,-25.985769510269165,-27.34684673016081
1789402243.019355,-1.4291893243789673,-1.1952174231745152,-1.5202362537384033,-1.2631512758824583,-8.515254974365234,-9.592918710208954,-9.166847229003906,-10.322025706978204,-2.9494255781173706,-2.4583686990569733,-17.68210220336914,-19.914944417187158,-20.63152778148651,-22.37331311624413
1789402243.085355,-0.7895540595054626,-0.6600018677670396,-0.8453138470649719,-0.7028716397219645,-8.497961044311523,-9.515544318901606,-9.045642852783203,-10.07053751034471,-1.6348679065704346,-1.3628735074890042,-17.543603897094727,-19.586081829246318,-19.17847180366516,-20.948955336735324
1789402243.151355,-0.1029912456870079,-0.0863239728298924,-0.11162465065717697,-0.09302379075896354,-7.627054214477539,-8.645917098063236,-8.097774505615234,-9.112331417199306,-0.21461589634418488,-0.17934776358885596,-15.724828720092773,-17.758248515262544,-15.939444616436958,-17.937596278851398
