t_run_s,state,e_y_m,heading_error_rad,v_x_mps,steering_cmd_rad,speed_cmd_mps,mpc_solve_time_ms,pos_x_m,pos_y_m,lap_idx
2.6519,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.6721,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.6924,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.7122,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.7319,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.7519,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.7719,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.7919,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.8122,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.8323,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.8520,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.8719,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.8921,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.9120,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.9325,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.9519,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.9720,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
2.9920,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.0120,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.0319,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.0523,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.0721,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.0924,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.1119,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.1320,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.1520,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.1719,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.1919,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.2118,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.2322,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.2519,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.2744,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.2953,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.3122,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.3354,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.3536,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.3718,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.3920,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.4120,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.4318,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.4519,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.4719,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.4920,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.5122,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.5319,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.5519,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.5720,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.5919,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.6119,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.6319,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.6519,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.6719,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.6918,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.7118,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.7319,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.7521,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.7720,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.7918,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.8119,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.8319,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.8521,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.8718,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.8921,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.9119,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.9320,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.9533,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.9745,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
3.9927,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
4.0132,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
4.0322,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
4.0519,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
4.0719,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
4.0919,BOOTSTRAP_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
4.1118,RUNNING_PP,2.65079,0.02195,0.0000,0.00000,0.0000,,-384.34055,-234.75671,0
4.1319,RUNNING_PP,2.65079,0.02195,0.0000,-0.27421,30.0000,,-384.34055,-234.75671,0
4.1518,RUNNING_PP,2.65079,0.02195,0.0000,-0.27421,30.0000,,-384.34055,-234.75671,0
4.1718,RUNNING_PP,2.65079,0.02195,0.0000,-0.27421,30.0000,,-384.34055,-234.75671,0
4.1920,RUNNING_PP,2.65080,0.02195,-0.0001,-0.27421,30.0000,1.2245,-384.34055,-234.75670,0
4.2120,RUNNING_PP,2.65080,0.02195,-0.0001,-0.27421,29.9991,1.2245,-384.34055,-234.75670,0
4.2318,RUNNING_PP,2.65082,0.02195,-0.0001,-0.27421,29.9992,1.2245,-384.34055,-234.75667,0
4.2520,RUNNING_PP,2.65083,0.02195,-0.0002,-0.27421,29.9987,1.2245,-384.34055,-234.75665,0
4.2719,RUNNING_PP,2.65080,0.02195,-0.0002,-0.27421,29.9983,1.2245,-384.34048,-234.75662,0
4.2919,RUNNING_PP,2.65081,0.02195,-0.0002,-0.27421,29.9979,1.2433,-384.34048,-234.75659,0
4.3121,RUNNING_PP,2.65087,0.02195,-0.0002,-0.27421,29.9977,1.2433,-384.34055,-234.75658,0
4.3320,RUNNING_PP,2.65088,0.02195,-0.0002,-0.27422,29.9975,1.2433,-384.34055,-234.75656,0
4.3518,RUNNING_PP,2.65088,0.02195,-0.0002,-0.27422,29.9973,1.2433,-384.34055,-234.75656,0
4.3719,RUNNING_PP,2.65085,0.02195,-0.0002,-0.27422,29.9973,1.2433,-384.34048,-234.75653,0
4.3921,RUNNING_PP,2.65088,0.02195,-0.0002,-0.27421,29.9973,0.7224,-384.34048,-234.75648,0
4.4118,RUNNING_PP,2.65088,0.02195,-0.0001,-0.27421,29.9973,0.7224,-384.34048,-234.75648,0
4.4320,RUNNING_PP,2.65086,0.02190,0.0332,-0.27419,29.9665,0.7224,-384.34030,-234.75627,0
4.4518,RUNNING_PP,2.65073,0.02190,0.0293,-0.27419,29.9665,0.7224,-384.33990,-234.75594,0
4.4719,RUNNING_PP,2.65061,0.02175,0.0255,-0.27414,29.9701,0.7224,-384.33960,-234.75572,0
4.4918,RUNNING_PP,2.65063,0.02175,0.0271,-0.27410,29.9737,0.7224,-384.33917,-234.75511,0
4.5120,RUNNING_PP,2.65046,0.02138,0.0485,-0.27394,29.9719,0.7224,-384.33807,-234.75391,0
4.5319,RUNNING_PP,2.65016,0.02082,0.0766,-0.27375,29.9507,0.7224,-384.33643,-234.75217,0
4.5519,RUNNING_PP,2.65001,0.02009,0.0933,-0.27364,29.9223,0.7224,-384.33469,-234.75005,0
4.5720,RUNNING_PP,2.64973,0.01970,0.1038,-0.27309,29.8954,0.7224,-384.33252,-234.74757,0
4.5921,RUNNING_PP,2.64952,0.01906,0.1272,-0.27277,29.8718,0.7224,-384.33002,-234.74451,0
4.6125,RUNNING_PP,2.64925,0.01840,0.1624,-0.27245,29.8363,0.7224,-384.32690,-234.74072,0
4.6328,RUNNING_PP,2.64877,0.01637,0.2011,-0.27245,29.8363,0.7224,-384.31967,-234.73169,0
